Wavelength_Angs Flux(erg/s/cm2/A)
5.727538273694147392e+03 1.088029984384775162e-02
5.728857239964777364e+03 1.086600031703710556e-02
5.730176509973586690e+03 1.088260021060705185e-02
5.731496083790512785e+03 1.084129977971315384e-02
5.732815961485528533e+03 1.080439984798431396e-02
5.734136143128600452e+03 1.085089985281229019e-02
5.735456628789735078e+03 1.095420029014348984e-02
5.736777418538932579e+03 1.097299996763467789e-02
5.738098512446230416e+03 1.094469986855983734e-02
5.739419910581660588e+03 1.090050023049116135e-02
5.740741613015294206e+03 1.085030008107423782e-02
5.742063619817193285e+03 1.081329956650733948e-02
5.743385931057462585e+03 1.079429965466260910e-02
5.744708546806197774e+03 1.083080004900693893e-02
5.746031467133534534e+03 1.088820025324821472e-02
5.747354692109599455e+03 1.088790036737918854e-02
5.748678221804561872e+03 1.081539969891309738e-02
5.750002056288588392e+03 1.080039981752634048e-02
5.751326195631860173e+03 1.085320021957159042e-02
5.752650639904593845e+03 1.083699986338615417e-02
5.753975389176998760e+03 1.077060028910636902e-02
5.755300443519323380e+03 1.078820042312145233e-02
5.756625803001807981e+03 1.089890021830797195e-02
5.757951467694735584e+03 1.103060040622949600e-02
5.759277437668378298e+03 1.104339957237243652e-02
5.760603712993050067e+03 1.087940018624067307e-02
5.761930293739057561e+03 1.066850032657384872e-02
5.763257179976744737e+03 1.054530031979084015e-02
5.764584371776451007e+03 1.057059969753026962e-02
5.765911869208553981e+03 1.077899988740682602e-02
5.767239672343425809e+03 1.094799954444169998e-02
5.768567781251475026e+03 1.096780039370059967e-02
5.769896196003106525e+03 1.093989983201026917e-02
5.771224916668762489e+03 1.087490003556013107e-02
5.772553943318878737e+03 1.079280022531747818e-02
5.773883276023931103e+03 1.075860019773244858e-02
5.775212914854386327e+03 1.071910001337528229e-02
5.776542859880753895e+03 1.075769960880279541e-02
5.777873111173533289e+03 1.081530004739761353e-02
5.779203668803265828e+03 1.076480001211166382e-02
5.780534532840489192e+03 1.055360026657581329e-02
5.781865703355760161e+03 1.029840018600225449e-02
5.783197180419665528e+03 1.020049955695867538e-02
5.784528964102789359e+03 1.025869976729154587e-02
5.785861054475752098e+03 1.034220028668642044e-02
5.787193451609167823e+03 1.048700045794248581e-02
5.788526155573691540e+03 1.065680012106895447e-02
5.789859166439969158e+03 1.074889954179525375e-02
5.791192484278688426e+03 1.074909977614879608e-02
5.792526109160527085e+03 1.068130042403936386e-02
5.793860041156205625e+03 1.069189980626106262e-02
5.795194280336436350e+03 1.074379961937665939e-02
5.796528826771969761e+03 1.074379961937665939e-02
5.797863680533550905e+03 1.065069995820522308e-02
5.799198841691964844e+03 1.058069989085197449e-02
5.800534310317987547e+03 1.067619957029819489e-02
5.801870086482436818e+03 1.085649989545345306e-02
5.803206170256121368e+03 1.089769974350929260e-02
5.804542561709891743e+03 1.077419985085725784e-02
5.805879260914596671e+03 1.063000038266181946e-02
5.807216267941099431e+03 1.057749986648559570e-02
5.808553582860298775e+03 1.063659973442554474e-02
5.809891205743086175e+03 1.070719957351684570e-02
5.811229136660393124e+03 1.074490044265985489e-02
5.812567375683142927e+03 1.078580040484666824e-02
5.813905922882300729e+03 1.075049955397844315e-02
5.815244778328821667e+03 1.067470014095306396e-02
5.816583942093702717e+03 1.060010027140378952e-02
5.817923414247933579e+03 1.055070012807846069e-02
5.819263194862543060e+03 1.067459955811500549e-02
5.820603284008553601e+03 1.082449965178966522e-02
5.821943681757027662e+03 1.086449995636940002e-02
5.823284388179017697e+03 1.081879995763301849e-02
5.824625403345620725e+03 1.075560040771961212e-02
5.825966727327923763e+03 1.075149979442358017e-02
5.827308360197053844e+03 1.077700033783912659e-02
5.828650302024130724e+03 1.079339999705553055e-02
5.829992552880315088e+03 1.081399992108345032e-02
5.831335112836766712e+03 1.081530004739761353e-02
5.832677981964659011e+03 1.079300045967102051e-02
5.834021160335202694e+03 1.074070017784833908e-02
5.835364648019599372e+03 1.070929970592260361e-02
5.836708445089091583e+03 1.069189980626106262e-02
5.838052551614913682e+03 1.069900020956993103e-02
5.839396967668340949e+03 1.071980036795139313e-02
5.840741693320641389e+03 1.073020044714212418e-02
5.842086728643123024e+03 1.076459977775812149e-02
5.843432073707084783e+03 1.077730022370815277e-02
5.844777728583870157e+03 1.077689975500106812e-02
5.846123693344809908e+03 1.075090002268552780e-02
5.847469968061278450e+03 1.068249996751546860e-02
5.848816552804642015e+03 1.062260009348392487e-02
5.850163447646307759e+03 1.063039992004632950e-02
5.851510652657674655e+03 1.065040007233619690e-02
5.852858167910180782e+03 1.056759990751743317e-02
5.854205993475258765e+03 1.046449970453977585e-02
5.855554129424382154e+03 1.040509995073080063e-02
5.856902575829019952e+03 1.034680008888244629e-02
5.858251332760659352e+03 1.026820018887519836e-02
5.859600400290817561e+03 1.027990039438009262e-02
5.860949778491026336e+03 1.036799978464841843e-02
5.862299467432821984e+03 1.049759984016418457e-02
5.863649467187757182e+03 1.056949980556964874e-02
5.864999777827420985e+03 1.058570016175508499e-02
5.866350399423391536e+03 1.058049965649843216e-02
5.867701332047291544e+03 1.056919991970062256e-02
5.869052575770731892e+03 1.060029957443475723e-02
5.870404130665368029e+03 1.066320016980171204e-02
5.871755996802844493e+03 1.077380031347274780e-02
5.873108174254849473e+03 1.095080003142356873e-02
5.874460663093060248e+03 1.167169958353042603e-02
5.875813463389197750e+03 1.297389995306730270e-02
5.877166575214973818e+03 1.358909998089075089e-02
5.878519998642140308e+03 1.277440041303634644e-02
5.879873733742442710e+03 1.145029999315738678e-02
5.881227780587667439e+03 1.075979974120855331e-02
5.882582139249592728e+03 1.066629961133003235e-02
5.883936809800035917e+03 1.071109995245933533e-02
5.885291792310808887e+03 1.079680025577545166e-02
5.886647086853763540e+03 1.084449980407953262e-02
5.888002693500750865e+03 1.070090010762214661e-02
5.889358612323636407e+03 1.025819964706897736e-02
5.890714843394322997e+03 9.849599562585353851e-03
5.892071386784703463e+03 9.889700450003147125e-03
5.893428242566712470e+03 1.028230041265487671e-02
5.894785410812278315e+03 1.045850012451410294e-02
5.896142891593367494e+03 1.027840003371238708e-02
5.897500684981941049e+03 1.019100006669759750e-02
5.898858791049998217e+03 1.038900017738342285e-02
5.900217209869534599e+03 1.070700027048587799e-02
5.901575941512583086e+03 1.083489973098039627e-02
5.902934986051170199e+03 1.082369964569807053e-02
5.904294343557362481e+03 1.074859965592622757e-02
5.905654014103221016e+03 1.062410045415163040e-02
5.907013997760845086e+03 1.056309975683689117e-02
5.908374294602328519e+03 1.055529993027448654e-02
5.909734904699804247e+03 1.056899968534708023e-02
5.911095828125398839e+03 1.059869956225156784e-02
5.912457064951278880e+03 1.057450007647275925e-02
5.913818615249609138e+03 1.048029959201812744e-02
5.915180479092572568e+03 1.032860018312931061e-02
5.916542656552385779e+03 1.024870015680789948e-02
5.917905147701257192e+03 1.032570004463195801e-02
5.919267952611437067e+03 1.044169999659061432e-02
5.920631071355168388e+03 1.051039993762969971e-02
5.921994504004734154e+03 1.051129959523677826e-02
5.923358250632410090e+03 1.050669979304075241e-02
5.924722311310511941e+03 1.050639990717172623e-02
5.926086686111349991e+03 1.050079986453056335e-02
5.927451375107273634e+03 1.049400027841329575e-02
5.928816378370624079e+03 1.042240019887685776e-02
5.930181695973786191e+03 1.031109970062971115e-02
5.931547327989134828e+03 1.028550043702125549e-02
5.932913274489086689e+03 1.036829967051744461e-02
5.934279535546051193e+03 1.037930045276880264e-02
5.935646111232476869e+03 1.031980011612176895e-02
5.937013001620807700e+03 1.037229970097541809e-02
5.938380206783524955e+03 1.046650018543004990e-02
5.939747726793112633e+03 1.049969997256994247e-02
5.941115561722067469e+03 1.044089999049901962e-02
5.942483711642924391e+03 1.035059988498687744e-02
5.943852176628207417e+03 1.036280021071434021e-02
5.945220956750484220e+03 1.043730042874813080e-02
5.946590052082314287e+03 1.047610025852918625e-02
5.947959462696297123e+03 1.044919993728399277e-02
5.949329188665025868e+03 1.034019980579614639e-02
5.950699230061133676e+03 1.028050016611814499e-02
5.952069586957247338e+03 1.028210017830133438e-02
5.953440259426032753e+03 1.029259990900754929e-02
5.954811247540150362e+03 1.028550043702125549e-02
5.956182551372300622e+03 1.028690021485090256e-02
5.957554170995175809e+03 1.029490027576684952e-02
5.958926106481510942e+03 1.027499977499246597e-02
5.960298357904031946e+03 1.033280044794082642e-02
5.961670925335506581e+03 1.043529994785785675e-02
5.963043808848694425e+03 1.048189960420131683e-02
5.964417008516396891e+03 1.043330039829015732e-02
5.965790524411408114e+03 1.032620016485452652e-02
5.967164356606561341e+03 1.031360030174255371e-02
5.968538505174683451e+03 1.034719962626695633e-02
5.969912970188644067e+03 1.038840040564537048e-02
5.971287751721308268e+03 1.045100018382072449e-02
5.972662849845561141e+03 1.046549994498491287e-02
5.974038264634319603e+03 1.044449955224990845e-02
5.975413996160496026e+03 1.036170031875371933e-02
5.976790044497040981e+03 1.026699971407651901e-02
5.978166409716900489e+03 1.020049955695867538e-02
5.979543091893058772e+03 1.026909984648227692e-02
5.980920091098494595e+03 1.038059964776039124e-02
5.982297407406227649e+03 1.036600023508071899e-02
5.983675040889268530e+03 1.024680025875568390e-02
5.985052991620671492e+03 1.013069972395896912e-02
5.986431259673480781e+03 1.012280024588108063e-02
5.987809845120783393e+03 1.016869954764842987e-02
5.989188748035658136e+03 1.026189979165792465e-02
5.990567968491225656e+03 1.028379984200000763e-02
5.991947506560599322e+03 1.028710044920444489e-02
5.993327362316930703e+03 1.031340006738901138e-02
5.994707535833368638e+03 1.034970022737979889e-02
5.996088027183099257e+03 1.036230009049177170e-02
5.997468836439308689e+03 1.031939964741468430e-02
5.998849963675201252e+03 1.025750022381544113e-02
6.000231408964013099e+03 1.025890000164508820e-02
6.001613172378976742e+03 1.026169955730438232e-02
6.002995253993362894e+03 1.025919988751411438e-02
6.004377653880436810e+03 1.023980043828487396e-02
6.005760372113502854e+03 1.020279992371797562e-02
6.007143408765860841e+03 1.014189980924129486e-02
6.008526763910847876e+03 1.003190036863088608e-02
6.009910437621798337e+03 1.002370007336139679e-02
6.011294429972083890e+03 1.014200039207935333e-02
6.012678741035070743e+03 1.017540041357278824e-02
6.014063370884165124e+03 1.013409998267889023e-02
6.015448319592767803e+03 1.014989987015724182e-02
6.016833587234317747e+03 1.012920029461383820e-02
6.018219173882250288e+03 1.010719966143369675e-02
6.019605079610038047e+03 1.008339971303939819e-02
6.020991304491150004e+03 1.005129981786012650e-02
6.022377848599093340e+03 1.000459957867860794e-02
6.023764712007375238e+03 1.000269968062639236e-02
6.025151894789520156e+03 1.004439964890480042e-02
6.026539397019087119e+03 1.010929979383945465e-02
6.027927218769627871e+03 1.015060022473335266e-02
6.029315360114735086e+03 1.020769961178302765e-02
6.030703821127995070e+03 1.024259999394416809e-02
6.032092601883034149e+03 1.026009954512119293e-02
6.033481702453472280e+03 1.025320030748844147e-02
6.034871122912970350e+03 1.025489997118711472e-02
6.036260863335181966e+03 1.026029977947473526e-02
6.037650923793801667e+03 1.026690006256103516e-02
6.039041304362516712e+03 1.025869976729154587e-02
6.040432005115056199e+03 1.021480001509189606e-02
6.041823026125141951e+03 1.014920044690370560e-02
6.043214367466534895e+03 1.012010034173727036e-02
6.044606029212992325e+03 1.014770008623600006e-02
6.045998011438309732e+03 1.021329965442419052e-02
6.047390314216277147e+03 1.026040036231279373e-02
6.048782937620724624e+03 1.026630029082298279e-02
6.050175881725482213e+03 1.025640033185482025e-02
6.051569146604395428e+03 1.023519970476627350e-02
6.052962732331340703e+03 1.021009963005781174e-02
6.054356638980209937e+03 1.013730000704526901e-02
6.055750866624901391e+03 1.008389983326196671e-02
6.057145415339327883e+03 1.006350014358758926e-02
6.058540285197440426e+03 1.008499972522258759e-02
6.059935476273181848e+03 1.017799973487854004e-02
6.061330988640534997e+03 1.024580001831054688e-02
6.062726822373476352e+03 1.022490020841360092e-02
6.064122977546024231e+03 1.010280009359121323e-02
6.065519454232189673e+03 9.947399608790874481e-03
6.066916252506022829e+03 9.894399903714656830e-03
6.068313372441570209e+03 9.998999536037445068e-03
6.069710814112917433e+03 1.018430013209581375e-02
6.071108577594141934e+03 1.027780026197433472e-02
6.072506662959365713e+03 1.028329972177743912e-02
6.073905070282700763e+03 1.028320007026195526e-02
6.075303799638300916e+03 1.026360038667917252e-02
6.076702851100313637e+03 1.023000013083219528e-02
6.078102224742928229e+03 1.012619957327842712e-02
6.079501920640324897e+03 1.004160009324550629e-02
6.080901938866726596e+03 1.000029966235160828e-02
6.082302279496355368e+03 9.990599937736988068e-03
6.083702942603447809e+03 1.000749971717596054e-02
6.085103928262279624e+03 9.979899972677230835e-03
6.086505236547117420e+03 1.002770010381937027e-02
6.087906867532268734e+03 1.009100023657083511e-02
6.089308821292033826e+03 1.010079961270093918e-02
6.090711097900756613e+03 1.002079993486404419e-02
6.092113697432771005e+03 9.964999742805957794e-03
6.093516619962453660e+03 9.982800111174583435e-03
6.094919865564174870e+03 1.002630032598972321e-02
6.096323434312344034e+03 1.009649969637393951e-02
6.097727326281366004e+03 1.011009979993104935e-02
6.099131541545685650e+03 1.012950018048286438e-02
6.100536080179739656e+03 1.010630000382661819e-02
6.101940942258009272e+03 9.926799684762954712e-03
6.103346127854965744e+03 9.686900302767753601e-03
6.104751637045122152e+03 9.617299772799015045e-03
6.106157469902986122e+03 9.790199808776378632e-03
6.107563626503104388e+03 9.973100386559963226e-03
6.108970106920025501e+03 1.003490015864372253e-02
6.110376911228311656e+03 1.003750041127204895e-02
6.111784039502564156e+03 1.003929972648620605e-02
6.113191491817374299e+03 1.002249959856271744e-02
6.114599268247376131e+03 1.003090012818574905e-02
6.116007368867196419e+03 1.006329990923404694e-02
6.117415793751502861e+03 1.007429976016283035e-02
6.118824542974957694e+03 1.007490046322345734e-02
6.120233616612262267e+03 9.976799599826335907e-03
6.121643014738113379e+03 9.786699898540973663e-03
6.123052737427246939e+03 9.658699855208396912e-03
6.124462784754392487e+03 9.710899554193019867e-03
6.125873156794323222e+03 9.883300401270389557e-03
6.127283853621802336e+03 9.937399998307228088e-03
6.128694875311635769e+03 9.900500066578388214e-03
6.130106221938622184e+03 9.906600229442119598e-03
6.131517893577602081e+03 9.976400062441825867e-03
6.132929890303408683e+03 1.006590016186237335e-02
6.134342212190917053e+03 1.004839967936277390e-02
6.135754859315000431e+03 9.812399744987487793e-03
6.137167831750550249e+03 9.434799663722515106e-03
6.138581129572492500e+03 9.243800304830074310e-03
6.139994752855747720e+03 9.406100027263164520e-03
6.141408701675275552e+03 9.616400115191936493e-03
6.142822976106031092e+03 9.674499742686748505e-03
6.144237576223009455e+03 9.744199924170970917e-03
6.145652502101198479e+03 9.886300191283226013e-03
6.147067753815629658e+03 9.950400330126285553e-03
6.148483331441325390e+03 9.862099774181842804e-03
6.149899235053349912e+03 9.738800115883350372e-03
6.151315464726761093e+03 9.718700312077999115e-03
6.152732020536657728e+03 9.788200259208679199e-03
6.154148902558133159e+03 9.852300398051738739e-03
6.155566110866320741e+03 9.864700026810169220e-03
6.156983645536346557e+03 9.820600040256977081e-03
6.158401506643379435e+03 9.789899922907352448e-03
6.159819694262580015e+03 9.752600453794002533e-03
6.161238208469153506e+03 9.554100222885608673e-03
6.162657049338293291e+03 9.271100163459777832e-03
6.164076216945239139e+03 9.152400307357311249e-03
6.165495711365220814e+03 9.338400326669216156e-03
6.166915532673509915e+03 9.587500244379043579e-03
6.168335680945379863e+03 9.667499922215938568e-03
6.169756156256116810e+03 9.513000026345252991e-03
6.171176958681046926e+03 9.410600177943706512e-03
6.172598088295486377e+03 9.494599886238574982e-03
6.174019545174795894e+03 9.607199579477310181e-03
6.175441329394325294e+03 9.664700366556644440e-03
6.176863441029469868e+03 9.662499651312828064e-03
6.178285880155615814e+03 9.672700427472591400e-03
6.179708646848191165e+03 9.696800261735916138e-03
6.181131741182618498e+03 9.733700193464756012e-03
6.182555163234360407e+03 9.797899983823299408e-03
6.183978913078872210e+03 9.833100251853466034e-03
6.185402990791653792e+03 9.838700294494628906e-03
6.186827396448194122e+03 9.775700047612190247e-03
6.188252130124027644e+03 9.676099754869937897e-03
6.189677191894678799e+03 9.573199786245822906e-03
6.191102581835715682e+03 9.463699534535408020e-03
6.192528300022699113e+03 9.367999620735645294e-03
6.193954346531229930e+03 9.472399950027465820e-03
6.195380721436911699e+03 9.678199887275695801e-03
6.196807424815361628e+03 9.846599772572517395e-03
6.198234456742235125e+03 9.857599623501300812e-03
6.199661817293179411e+03 9.735999628901481628e-03
6.201089506543884454e+03 9.597499854862689972e-03
6.202517524570032037e+03 9.579099714756011963e-03
6.203945871447346690e+03 9.672599844634532928e-03
6.205374547251544755e+03 9.763100184500217438e-03
6.206803552058387140e+03 9.801000356674194336e-03
6.208232885943624751e+03 9.821999818086624146e-03
6.209662548983052147e+03 9.853299707174301147e-03
6.211092541252455703e+03 9.840600192546844482e-03
6.212522862827665449e+03 9.737599641084671021e-03
6.213953513784503230e+03 9.580500423908233643e-03
6.215384494198831817e+03 9.451700374484062195e-03
6.216815804146509436e+03 9.440200403332710266e-03
6.218247443703433419e+03 9.502300061285495758e-03
6.219679412945497461e+03 9.549699723720550537e-03
6.221111711948633456e+03 9.557399898767471313e-03
6.222544340788776026e+03 9.580899961292743683e-03
6.223977299541873435e+03 9.644299745559692383e-03
6.225410588283908510e+03 9.697600267827510834e-03
6.226844207090876807e+03 9.728600271046161652e-03
6.228278156038782072e+03 9.730200283229351044e-03
6.229712435203644418e+03 9.563599713146686554e-03
6.231147044661521250e+03 9.341300465166568756e-03
6.232581984488459057e+03 9.271100163459777832e-03
6.234017254760552532e+03 9.398399852216243744e-03
6.235452855553883637e+03 9.638000279664993286e-03
6.236888786944579806e+03 9.772200137376785278e-03
6.238325049008759379e+03 9.719800204038619995e-03
6.239761641822585261e+03 9.548899717628955841e-03
6.241198565462210354e+03 9.431200101971626282e-03
6.242635820003832123e+03 9.395100176334381104e-03
6.244073405523639849e+03 9.358000010251998901e-03
6.245511322097864650e+03 9.303700178861618042e-03
6.246949569802732185e+03 9.292299859225749969e-03
6.248388148714508134e+03 9.389399550855159760e-03
6.249827058909459083e+03 9.534699842333793640e-03
6.251266300463867992e+03 9.616700001060962677e-03
6.252705873454047833e+03 9.499699808657169342e-03
6.254145777956330676e+03 9.329600259661674500e-03
6.255586014047051322e+03 9.264400228857994080e-03
6.257026581802563669e+03 9.237799793481826782e-03
6.258467481299257997e+03 9.219800122082233429e-03
6.259908712613517309e+03 9.242899715900421143e-03
6.261350275821765536e+03 9.354200214147567749e-03
6.262792171000420240e+03 9.544599801301956177e-03
6.264234398225943551e+03 9.606399573385715485e-03
6.265676957574786684e+03 9.568300098180770874e-03
6.267119849123446329e+03 9.538399986922740936e-03
6.268563072948409172e+03 9.514199569821357727e-03
6.270006629126207372e+03 9.475200437009334564e-03
6.271450517733363995e+03 9.489499963819980621e-03
6.272894738846444852e+03 9.524200111627578735e-03
6.274339292542007570e+03 9.565499611198902130e-03
6.275784178896655249e+03 9.582900442183017731e-03
6.277229397986987351e+03 9.583399631083011627e-03
6.278674949889621530e+03 9.529899805784225464e-03
6.280120834681205451e+03 9.406900033354759216e-03
6.281567052438404971e+03 9.240999817848205566e-03
6.283013603237890493e+03 9.126800112426280975e-03
6.284460487156351519e+03 9.138599969446659088e-03
6.285907704270511204e+03 9.197399951517581940e-03
6.287355254657088153e+03 9.318700060248374939e-03
6.288803138392842811e+03 9.460800327360630035e-03
6.290251355554526526e+03 9.566100314259529114e-03
6.291699906218937031e+03 9.557199664413928986e-03
6.293148790462860234e+03 9.501099586486816406e-03
6.294598008363128429e+03 9.523799642920494080e-03
6.296047559996563905e+03 9.583700448274612427e-03
6.297497445440034426e+03 9.732199832797050476e-03
6.298947664770398660e+03 1.042169984430074692e-02
6.300398218064557113e+03 1.170380041003227234e-02
6.301849105399404834e+03 1.238679978996515274e-02
6.303300326851879618e+03 1.159019954502582550e-02
6.304751882498909254e+03 1.028489973396062851e-02
6.306203772417468826e+03 9.650800377130508423e-03
6.307655996684521597e+03 9.574599564075469971e-03
6.309108555377076300e+03 9.617200121283531189e-03
6.310561448572140762e+03 9.652200154960155487e-03
6.312014676346737360e+03 9.672500193119049072e-03
6.313468238777929400e+03 9.662000462412834167e-03
6.314922135942769273e+03 9.558700025081634521e-03
6.316376367918354845e+03 9.387100115418434143e-03
6.317830934781773976e+03 9.204099886119365692e-03
6.319285836610160914e+03 9.133599698543548584e-03
6.320741073480638988e+03 9.201300330460071564e-03
6.322196645470376097e+03 9.343300014734268188e-03
6.323652552656532862e+03 9.443400427699089050e-03
6.325108795116312649e+03 9.513899683952331543e-03
6.326565372926911550e+03 9.540899656713008881e-03
6.328022286165568403e+03 9.527499787509441376e-03
6.329479534909513859e+03 9.502899833023548126e-03
6.330937119236024046e+03 9.511199779808521271e-03
6.332395039222364176e+03 9.565999731421470642e-03
6.333853294945844937e+03 9.527900256216526031e-03
6.335311886483768831e+03 9.403199888765811920e-03
6.336770813913482016e+03 9.231399744749069214e-03
6.338230077312328831e+03 9.171700105071067810e-03
6.339689676757671805e+03 9.280100464820861816e-03
6.341149612326902570e+03 9.434999898076057434e-03
6.342609884097433678e+03 9.486800059676170349e-03
6.344070492146679499e+03 9.410900063812732697e-03
6.345531436552073501e+03 9.303299710154533386e-03
6.346992717391087353e+03 9.288700297474861145e-03
6.348454334741182720e+03 9.382500313222408295e-03
6.349916288679866739e+03 9.476300328969955444e-03
6.351378579284637453e+03 9.545399807393550873e-03
6.352841206633036563e+03 9.556800127029418945e-03
6.354304170802599401e+03 9.508999995887279510e-03
6.355767471870902227e+03 9.424899704754352570e-03
6.357231109915515844e+03 9.364900179207324982e-03
6.358695085014053802e+03 9.321300312876701355e-03
6.360159397244121465e+03 9.252199903130531311e-03
6.361624046683366942e+03 9.318299591541290283e-03
6.363089033409433796e+03 9.667200036346912384e-03
6.364554357500005608e+03 1.011729985475540161e-02
6.366020019032765049e+03 1.021390035748481750e-02
6.367486018085415708e+03 9.917500428855419159e-03
6.368952354735688459e+03 9.615099988877773285e-03
6.370419029061334186e+03 9.492100216448307037e-03
6.371886041140106499e+03 9.475899860262870789e-03
6.373353391049779930e+03 9.493400342762470245e-03
6.374821078868164477e+03 9.504900313913822174e-03
6.376289104673062866e+03 9.518800303339958191e-03
6.377757468542319657e+03 9.498800151050090790e-03
6.379226170553774864e+03 9.422699920833110809e-03
6.380695210785309428e+03 9.354099631309509277e-03
6.382164589314798832e+03 9.348999708890914917e-03
6.383634306220158578e+03 9.377400390803813934e-03
6.385104361579301440e+03 9.387999773025512695e-03
6.386574755470178388e+03 9.417300112545490265e-03
6.388045487970737668e+03 9.447400458157062531e-03
6.389516559158967539e+03 9.468199685215950012e-03
6.390987969112849896e+03 9.440800175070762634e-03
6.392459717910411200e+03 9.333600290119647980e-03
6.393931805629667906e+03 9.162000380456447601e-03
6.395404232348682854e+03 9.118700399994850159e-03
6.396876998145507969e+03 9.274199604988098145e-03
6.398350103098242471e+03 9.389299899339675903e-03
6.399823547284981942e+03 9.265599772334098816e-03
6.401297330783839243e+03 9.101100265979766846e-03
6.402771453672968164e+03 9.154600091278553009e-03
6.404245916030509761e+03 9.349499829113483429e-03
6.405720717934652384e+03 9.476499632000923157e-03
6.407195859463576198e+03 9.423100389540195465e-03
6.408671340695504114e+03 9.283100254833698273e-03
6.410147161708651765e+03 9.224000386893749237e-03
6.411623322581278444e+03 9.189399890601634979e-03
6.413099823391636164e+03 9.192200377583503723e-03
6.414576664218020596e+03 9.226700291037559509e-03
6.416053845138718316e+03 9.256799705326557159e-03
6.417531366232062283e+03 9.276900440454483032e-03
6.419009227576374542e+03 9.243199601769447327e-03
6.420487429250024434e+03 9.117700159549713135e-03
6.421965971331371293e+03 9.042699821293354034e-03
6.423444853898818110e+03 9.114000014960765839e-03
6.424924077030761509e+03 9.297899901866912842e-03
6.426403640805640862e+03 9.419499896466732025e-03
6.427883545301895538e+03 9.450599551200866699e-03
6.429363790597981279e+03 9.382500313222408295e-03
6.430844376772385658e+03 9.190400131046772003e-03
6.432325303903614440e+03 9.022500365972518921e-03
6.433806572070177936e+03 9.057600051164627075e-03
6.435288181350606465e+03 9.213300421833992004e-03
6.436770131823464908e+03 9.297699667513370514e-03
6.438252423567312690e+03 9.221100248396396637e-03
6.439735056660751980e+03 9.089799597859382629e-03
6.441218031182377672e+03 9.091299958527088165e-03
6.442701347210828317e+03 9.250599890947341919e-03
6.444185004824735188e+03 9.409699589014053345e-03
6.445669004102773215e+03 9.468300268054008484e-03
6.447153345123608233e+03 9.452999569475650787e-03
6.448638027965954279e+03 9.308200329542160034e-03
6.450123052708511750e+03 9.034800343215465546e-03
6.451608419430030153e+03 8.872699923813343048e-03
6.453094128209248083e+03 8.979099802672863007e-03
6.454580179124950519e+03 9.145399555563926697e-03
6.456066572255917890e+03 9.115600027143955231e-03
6.457553307680952457e+03 9.052500128746032715e-03
6.459040385478885582e+03 9.150099940598011017e-03
6.460527805728566818e+03 9.266000241041183472e-03
6.462015568508851175e+03 9.176500141620635986e-03
6.463503673898610941e+03 8.966499939560890198e-03
6.464992121976759336e+03 8.919999934732913971e-03
6.466480912822196842e+03 9.109100326895713806e-03
6.467970046513872148e+03 9.289899840950965881e-03
6.469459523130723937e+03 9.302199818193912506e-03
6.470949342751736367e+03 9.212600067257881165e-03
6.472439505455884500e+03 9.116699919104576111e-03
6.473930011322187966e+03 9.120699949562549591e-03
6.475420860429660024e+03 9.182499721646308899e-03
6.476912052857356684e+03 9.213699959218502045e-03
6.478403588684324859e+03 9.261400438845157623e-03
6.479895467989659664e+03 9.293800219893455505e-03
6.481387690852444393e+03 9.216899983584880829e-03
6.482880257351808723e+03 9.071799926459789276e-03
6.484373167566880511e+03 9.009200148284435272e-03
6.485866421576805806e+03 9.114800021052360535e-03
6.487360019460761578e+03 9.263800457119941711e-03
6.488853961297943897e+03 9.329199790954589844e-03
6.490348247167553382e+03 9.308700449764728546e-03
6.491842877148808839e+03 9.177600033581256866e-03
6.493337851320967275e+03 8.952899836003780365e-03
6.494833169763277510e+03 8.622099645435810089e-03
6.496328832555032932e+03 8.336500264704227448e-03
6.497824839775518740e+03 8.288599550724029541e-03
6.499321191504064700e+03 8.472699671983718872e-03
6.500817887819994212e+03 8.738099597394466400e-03
6.502314928802671602e+03 8.982200175523757935e-03
6.503812314531456650e+03 9.160099551081657410e-03
6.505310045085751881e+03 9.249400347471237183e-03
6.506808120544952544e+03 9.255699813365936279e-03
6.508306540988497545e+03 9.229600429534912109e-03
6.509805306495819423e+03 9.196899831295013428e-03
6.511304417146394371e+03 9.183599613606929779e-03
6.512803873019689490e+03 9.198400191962718964e-03
6.514303674195219173e+03 9.200399741530418396e-03
6.515803820752485990e+03 9.139600209891796112e-03
6.517304312771041623e+03 9.041699580848217010e-03
6.518805150330432298e+03 8.951099589467048645e-03
6.520306333510225159e+03 8.977400138974189758e-03
6.521807862390024638e+03 9.068399667739868164e-03
6.523309737049426076e+03 9.149899706244468689e-03
6.524811957568072103e+03 9.183499962091445923e-03
6.526314524025595347e+03 9.126500226557254791e-03
6.527817436501672091e+03 9.035700000822544098e-03
6.529320695075974072e+03 8.999899961054325104e-03
6.530824299828213952e+03 9.006899781525135040e-03
6.532328250838098938e+03 9.019499644637107849e-03
6.533832548185380801e+03 8.991800248622894287e-03
6.535337191949801309e+03 9.002599865198135376e-03
6.536842182211149520e+03 9.042999707162380219e-03
6.538347519049204493e+03 9.097100235521793365e-03
6.539853202543791667e+03 9.118099696934223175e-03
6.541359232774726479e+03 9.140600450336933136e-03
6.542865609821871658e+03 9.204899892210960388e-03
6.544372333765079929e+03 9.428700432181358337e-03
6.545879404684248584e+03 1.050889957696199417e-02
6.547386822659275822e+03 1.341690029948949814e-02
