Wavelength_Angs Flux(erg/s/cm2/A) flux_err
5.657179687500000000e+03 1.310263061523437500e+01 1.064290761947631836e+00
5.658483886718750000e+03 1.280318260192871094e+01 1.088213086128234863e+00
5.659785644531250000e+03 1.287481307983398438e+01 1.040058732032775879e+00
5.661087890625000000e+03 1.301801300048828125e+01 1.033810496330261230e+00
5.662393066406250000e+03 1.264838695526123047e+01 1.064309597015380859e+00
5.663695800781250000e+03 1.263899612426757812e+01 1.077646255493164062e+00
5.665001953125000000e+03 1.294797706604003906e+01 1.059945940971374512e+00
5.666305175781250000e+03 1.388456630706787109e+01 1.001380801200866699e+00
5.667611816406250000e+03 1.260836696624755859e+01 9.949608445167541504e-01
5.668915527343750000e+03 1.298648071289062500e+01 9.959945678710937500e-01
5.670219726562500000e+03 1.236671829223632812e+01 9.957852959632873535e-01
5.671527343750000000e+03 1.246516323089599609e+01 9.668188691139221191e-01
5.672832031250000000e+03 1.365062618255615234e+01 9.427035450935363770e-01
5.674140136718750000e+03 1.402629661560058594e+01 9.662293195724487305e-01
5.675445312500000000e+03 1.242974090576171875e+01 1.032467484474182129e+00
5.676753906250000000e+03 1.326778030395507812e+01 1.040060639381408691e+00
5.678060058593750000e+03 1.260633373260498047e+01 1.056125164031982422e+00
5.679369628906250000e+03 1.327833843231201172e+01 1.038786768913269043e+00
5.680675781250000000e+03 1.266728019714355469e+01 9.719939231872558594e-01
5.681982910156250000e+03 1.231538200378417969e+01 1.006901741027832031e+00
5.683292968750000000e+03 1.234029483795166016e+01 9.974426627159118652e-01
5.684600585937500000e+03 1.229066848754882812e+01 9.531562328338623047e-01
5.685911132812500000e+03 1.349944686889648438e+01 9.114601612091064453e-01
5.687219238281250000e+03 1.179458522796630859e+01 9.214935898780822754e-01
5.688530761718750000e+03 1.278320121765136719e+01 9.352347850799560547e-01
5.689839355468750000e+03 1.431989669799804688e+01 9.152233600616455078e-01
5.691148437500000000e+03 1.290933227539062500e+01 9.320519566535949707e-01
5.692460937500000000e+03 1.298128414154052734e+01 9.381354451179504395e-01
5.693770507812500000e+03 1.391121101379394531e+01 9.428028464317321777e-01
5.695083496093750000e+03 1.369859313964843750e+01 9.761977791786193848e-01
5.696393554687500000e+03 1.225048160552978516e+01 1.011167407035827637e+00
5.697707031250000000e+03 1.369320011138916016e+01 9.912484288215637207e-01
5.699017578125000000e+03 1.271400642395019531e+01 9.872620701789855957e-01
5.700328613281250000e+03 1.440426921844482422e+01 9.748304486274719238e-01
5.701643066406250000e+03 1.240176391601562500e+01 1.051088094711303711e+00
5.702955078125000000e+03 1.280675029754638672e+01 1.034670233726501465e+00
5.704270019531250000e+03 1.292267894744873047e+01 1.015147209167480469e+00
5.705582519531250000e+03 1.151161479949951172e+01 1.037988662719726562e+00
5.706897949218750000e+03 1.344474601745605469e+01 1.003686308860778809e+00
5.708210937500000000e+03 1.185911083221435547e+01 9.881311058998107910e-01
5.709523925781250000e+03 1.246693992614746094e+01 9.965932965278625488e-01
5.710840820312500000e+03 1.267553043365478516e+01 1.028599858283996582e+00
5.712154296875000000e+03 1.340968608856201172e+01 1.016553521156311035e+00
5.713471679687500000e+03 1.170760631561279297e+01 1.027858376502990723e+00
5.714786132812500000e+03 1.345616340637207031e+01 1.032881498336791992e+00
5.716104003906250000e+03 1.368453311920166016e+01 1.040700316429138184e+00
5.717418945312500000e+03 1.374687290191650391e+01 1.039372801780700684e+00
5.718733886718750000e+03 1.221275234222412109e+01 1.053596735000610352e+00
5.720052734375000000e+03 1.426838302612304688e+01 1.006381630897521973e+00
5.721368652343750000e+03 1.320344543457031250e+01 1.025350213050842285e+00
5.722687988281250000e+03 1.104761505126953125e+01 1.065266489982604980e+00
5.724004394531250000e+03 1.007893657684326172e+01 1.072902679443359375e+00
5.725324218750000000e+03 1.277815341949462891e+01 1.007993578910827637e+00
5.726641601562500000e+03 1.120561885833740234e+01 1.034588575363159180e+00
5.727958984375000000e+03 1.277783393859863281e+01 1.042673468589782715e+00
5.729279785156250000e+03 1.327194690704345703e+01 1.048115968704223633e+00
5.730597656250000000e+03 1.300713729858398438e+01 1.048411250114440918e+00
5.731919433593750000e+03 1.332476806640625000e+01 1.023934602737426758e+00
5.733237792968750000e+03 1.305246639251708984e+01 1.007269144058227539e+00
5.734560058593750000e+03 1.133874702453613281e+01 1.030908584594726562e+00
5.735879394531250000e+03 1.330337715148925781e+01 1.010281920433044434e+00
5.737198730468750000e+03 1.304059028625488281e+01 1.016942143440246582e+00
5.738521484375000000e+03 1.166327285766601562e+01 1.010621905326843262e+00
5.739841796875000000e+03 1.348861694335937500e+01 9.540479183197021484e-01
5.741165527343750000e+03 1.336891460418701172e+01 9.649281501770019531e-01
5.742486328125000000e+03 1.264117813110351562e+01 9.923254847526550293e-01
5.743810546875000000e+03 1.356650733947753906e+01 9.947785139083862305e-01
5.745131835937500000e+03 1.492189788818359375e+01 9.867622256278991699e-01
5.746453613281250000e+03 1.316602706909179688e+01 9.776054620742797852e-01
5.747778320312500000e+03 1.395200443267822266e+01 9.689160585403442383e-01
5.749100585937500000e+03 1.207113742828369141e+01 1.007866144180297852e+00
5.750426757812500000e+03 1.320055007934570312e+01 1.013477444648742676e+00
5.751749511718750000e+03 1.448448562622070312e+01 1.001451015472412109e+00
5.753075683593750000e+03 1.276892375946044922e+01 1.028252005577087402e+00
5.754399414062500000e+03 1.209333992004394531e+01 1.030758261680603027e+00
5.755723144531250000e+03 1.351193714141845703e+01 1.007620692253112793e+00
5.757050292968750000e+03 1.320207118988037109e+01 9.944105148315429688e-01
5.758374511718750000e+03 1.533421993255615234e+01 9.556902647018432617e-01
5.759702636718750000e+03 1.383831977844238281e+01 9.338167905807495117e-01
5.761027343750000000e+03 1.201951313018798828e+01 9.882278442382812500e-01
5.762355957031250000e+03 1.210569572448730469e+01 9.874658584594726562e-01
5.763681640625000000e+03 1.253615283966064453e+01 9.846134185791015625e-01
5.765007812500000000e+03 1.370204353332519531e+01 9.286557435989379883e-01
5.766336914062500000e+03 1.246684455871582031e+01 9.247961640357971191e-01
5.767663574218750000e+03 1.188433742523193359e+01 9.323984980583190918e-01
5.768993652343750000e+03 1.311037921905517578e+01 8.980188965797424316e-01
5.770320800781250000e+03 1.278142547607421875e+01 8.667915463447570801e-01
5.771651367187500000e+03 1.305215454101562500e+01 8.529656529426574707e-01
5.772979003906250000e+03 1.376727771759033203e+01 8.559989333152770996e-01
5.774307128906250000e+03 1.392279148101806641e+01 8.579027056694030762e-01
5.775638671875000000e+03 1.191186714172363281e+01 9.346363544464111328e-01
5.776967285156250000e+03 1.265093803405761719e+01 9.508873224258422852e-01
5.778299316406250000e+03 1.465870189666748047e+01 9.194210171699523926e-01
5.779628906250000000e+03 1.355263805389404297e+01 9.460204839706420898e-01
5.780961425781250000e+03 1.209255599975585938e+01 9.533346891403198242e-01
5.782291503906250000e+03 1.296131038665771484e+01 9.314476251602172852e-01
5.783625000000000000e+03 1.180492305755615234e+01 9.442859888076782227e-01
5.784955566406250000e+03 1.365815734863281250e+01 9.381873011589050293e-01
5.786286132812500000e+03 1.264479446411132812e+01 9.508502483367919922e-01
5.787620605468750000e+03 1.146193218231201172e+01 9.190896153450012207e-01
5.788952148437500000e+03 1.179706954956054688e+01 8.448287844657897949e-01
5.790287109375000000e+03 1.444981002807617188e+01 8.175442218780517578e-01
5.791619140625000000e+03 1.296252632141113281e+01 8.387508392333984375e-01
5.792954589843750000e+03 1.412816238403320312e+01 8.379103541374206543e-01
5.794287109375000000e+03 1.440279293060302734e+01 8.510521054267883301e-01
5.795620117187500000e+03 1.112685012817382812e+01 9.310552477836608887e-01
5.796956542968750000e+03 1.350327301025390625e+01 8.946744203567504883e-01
5.798290039062500000e+03 1.164289760589599609e+01 8.988090753555297852e-01
5.799627441406250000e+03 1.442233848571777344e+01 8.294612765312194824e-01
5.800961425781250000e+03 1.212782669067382812e+01 8.579983711242675781e-01
5.802299316406250000e+03 1.099339485168457031e+01 8.745248913764953613e-01
5.803633789062500000e+03 1.303981781005859375e+01 8.706274032592773438e-01
5.804969238281250000e+03 1.226112651824951172e+01 8.941075205802917480e-01
5.806307617187500000e+03 1.155606746673583984e+01 9.039184451103210449e-01
5.807643554687500000e+03 1.338068580627441406e+01 8.717240095138549805e-01
5.808982421875000000e+03 1.202839469909667969e+01 8.902888298034667969e-01
5.810318847656250000e+03 1.245400238037109375e+01 8.755314350128173828e-01
5.811658691406250000e+03 1.457901477813720703e+01 8.441752791404724121e-01
5.812995605468750000e+03 1.264023113250732422e+01 8.597118258476257324e-01
5.814333007812500000e+03 1.191441917419433594e+01 8.322991132736206055e-01
5.815673828125000000e+03 1.260422039031982422e+01 8.327275514602661133e-01
5.817011718750000000e+03 1.385766220092773438e+01 8.173190951347351074e-01
5.818353027343750000e+03 1.294154834747314453e+01 8.203555345535278320e-01
5.819691406250000000e+03 1.282806301116943359e+01 8.110666275024414062e-01
5.821033691406250000e+03 1.282543277740478516e+01 8.083541989326477051e-01
5.822372558593750000e+03 1.420556735992431641e+01 8.143641352653503418e-01
5.823711914062500000e+03 1.408115291595458984e+01 8.172976970672607422e-01
5.825055175781250000e+03 1.308130073547363281e+01 8.214021325111389160e-01
5.826395019531250000e+03 1.272218513488769531e+01 8.184626102447509766e-01
5.827738769531250000e+03 1.429988193511962891e+01 7.973577380180358887e-01
5.829079101562500000e+03 1.383697509765625000e+01 7.865321040153503418e-01
5.830423339843750000e+03 1.215121459960937500e+01 7.900375723838806152e-01
5.831764648437500000e+03 1.056924533843994141e+01 8.083439469337463379e-01
5.833106445312500000e+03 1.268779373168945312e+01 7.708841562271118164e-01
5.834451660156250000e+03 1.456516075134277344e+01 7.850684523582458496e-01
5.835793457031250000e+03 1.234921836853027344e+01 7.794092297554016113e-01
5.837139648437500000e+03 1.524587345123291016e+01 7.168508172035217285e-01
5.838482421875000000e+03 1.244918251037597656e+01 6.940659284591674805e-01
5.839828613281250000e+03 1.187491703033447266e+01 7.604672312736511230e-01
5.841171875000000000e+03 1.413348770141601562e+01 7.838601469993591309e-01
5.842515625000000000e+03 1.311709594726562500e+01 7.940612435340881348e-01
5.843863281250000000e+03 1.403928947448730469e+01 7.924268841743469238e-01
5.845207519531250000e+03 1.383750152587890625e+01 7.726696729660034180e-01
5.846555175781250000e+03 1.350092983245849609e+01 8.004853129386901855e-01
5.847900390625000000e+03 1.368983268737792969e+01 8.043311834335327148e-01
5.849249023437500000e+03 1.383291912078857422e+01 8.119375109672546387e-01
5.850594238281250000e+03 1.415224933624267578e+01 8.073174357414245605e-01
5.851940429687500000e+03 1.279633426666259766e+01 8.109546303749084473e-01
5.853289550781250000e+03 1.628439903259277344e+01 8.035572767257690430e-01
5.854636230468750000e+03 1.234899234771728516e+01 8.334805965423583984e-01
5.855986328125000000e+03 1.398645687103271484e+01 8.286550045013427734e-01
5.857333496093750000e+03 1.390466308593750000e+01 8.204588890075683594e-01
5.858684082031250000e+03 1.306643104553222656e+01 8.022151589393615723e-01
5.860032226562500000e+03 1.304555606842041016e+01 8.301603198051452637e-01
5.861379882812500000e+03 1.292982864379882812e+01 8.492012619972229004e-01
5.862731933593750000e+03 1.334708786010742188e+01 8.568797111511230469e-01
5.864080566406250000e+03 1.379705619812011719e+01 8.420568704605102539e-01
5.865432617187500000e+03 1.399787139892578125e+01 8.367322683334350586e-01
5.866782226562500000e+03 1.418332004547119141e+01 8.175887465476989746e-01
5.868134765625000000e+03 1.339704608917236328e+01 8.153350353240966797e-01
5.869484863281250000e+03 1.296558380126953125e+01 7.932874560356140137e-01
5.870834960937500000e+03 1.118750381469726562e+01 8.228237032890319824e-01
5.872188964843750000e+03 1.062409687042236328e+01 8.676516413688659668e-01
5.873540039062500000e+03 1.356477928161621094e+01 8.692387938499450684e-01
5.874894042968750000e+03 1.303294277191162109e+01 8.936578631401062012e-01
5.876245605468750000e+03 1.091219139099121094e+01 9.375711679458618164e-01
5.877600585937500000e+03 1.215013122558593750e+01 8.914712071418762207e-01
5.878953125000000000e+03 1.310602474212646484e+01 8.643842339515686035e-01
5.880305175781250000e+03 1.291800975799560547e+01 8.827047944068908691e-01
5.881661132812500000e+03 1.237934303283691406e+01 9.306228160858154297e-01
5.883014648437500000e+03 1.183464813232421875e+01 9.494680166244506836e-01
5.884371093750000000e+03 1.302928161621093750e+01 9.303677678108215332e-01
5.885724609375000000e+03 1.419997692108154297e+01 9.050387740135192871e-01
5.887082031250000000e+03 1.284326839447021484e+01 8.927971720695495605e-01
5.888436523437500000e+03 1.515447235107421875e+01 8.176584243774414062e-01
5.889793945312500000e+03 1.081232166290283203e+01 7.032029628753662109e-01
5.891148925781250000e+03 1.520727443695068359e+01 5.970064997673034668e-01
5.892504394531250000e+03 1.284322357177734375e+01 6.430417895317077637e-01
5.893863281250000000e+03 1.132671928405761719e+01 8.044982552528381348e-01
5.895219238281250000e+03 1.335679721832275391e+01 8.071095347404479980e-01
5.896578613281250000e+03 1.510033798217773438e+01 6.566007733345031738e-01
5.897935058593750000e+03 1.674381637573242188e+01 6.044334769248962402e-01
5.899294921875000000e+03 1.807883262634277344e+01 7.220397591590881348e-01
5.900652343750000000e+03 1.581043434143066406e+01 8.944929838180541992e-01
5.902009765625000000e+03 1.258234024047851562e+01 9.722645282745361328e-01
5.903370605468750000e+03 1.267391777038574219e+01 9.948534965515136719e-01
5.904728515625000000e+03 1.329413700103759766e+01 9.876938462257385254e-01
5.906090332031250000e+03 1.200767517089843750e+01 1.010617017745971680e+00
5.907448730468750000e+03 1.507865619659423828e+01 9.529340267181396484e-01
5.908811035156250000e+03 1.202532100677490234e+01 9.638814926147460938e-01
5.910170410156250000e+03 1.342061901092529297e+01 9.628369212150573730e-01
5.911530273437500000e+03 1.265577793121337891e+01 9.852020740509033203e-01
5.912893066406250000e+03 1.143168735504150391e+01 1.012159705162048340e+00
5.914253417968750000e+03 1.080446338653564453e+01 1.029850363731384277e+00
5.915617187500000000e+03 1.253542137145996094e+01 1.005465507507324219e+00
5.916978027343750000e+03 1.274571514129638672e+01 9.801878929138183594e-01
5.918342773437500000e+03 1.065542984008789062e+01 1.038652300834655762e+00
5.919704101562500000e+03 1.039277553558349609e+01 1.068534493446350098e+00
5.921065917968750000e+03 1.220983886718750000e+01 1.046080589294433594e+00
5.922431152343750000e+03 1.094260406494140625e+01 1.055361866950988770e+00
5.923793945312500000e+03 1.089371490478515625e+01 1.076808929443359375e+00
5.925159667968750000e+03 1.300681686401367188e+01 9.884064793586730957e-01
5.926522949218750000e+03 1.253175163269042969e+01 9.498413801193237305e-01
5.927889648437500000e+03 1.306545352935791016e+01 9.700466990470886230e-01
5.929253417968750000e+03 1.285696029663085938e+01 1.013198375701904297e+00
5.930617187500000000e+03 1.302685642242431641e+01 1.031667351722717285e+00
5.931984863281250000e+03 1.310595321655273438e+01 1.034146428108215332e+00
5.933349609375000000e+03 1.266000366210937500e+01 1.010408282279968262e+00
5.934717773437500000e+03 1.277424716949462891e+01 9.841372370719909668e-01
5.936083007812500000e+03 1.292968463897705078e+01 9.971865415573120117e-01
5.937451660156250000e+03 1.225959205627441406e+01 1.012508273124694824e+00
5.938817871093750000e+03 1.221836376190185547e+01 9.997537732124328613e-01
5.940184082031250000e+03 1.177798938751220703e+01 1.018836498260498047e+00
5.941553710937500000e+03 1.119650077819824219e+01 1.091457486152648926e+00
5.942920410156250000e+03 1.222202968597412109e+01 1.081070899963378906e+00
5.944291015625000000e+03 1.507631397247314453e+01 1.024172544479370117e+00
5.945658691406250000e+03 1.250821399688720703e+01 1.060786366462707520e+00
5.947029785156250000e+03 1.296096515655517578e+01 1.083277225494384766e+00
5.948397460937500000e+03 1.461600017547607422e+01 1.060120105743408203e+00
5.949766113281250000e+03 1.319688606262207031e+01 1.053232312202453613e+00
5.951138183593750000e+03 1.277922534942626953e+01 1.022601366043090820e+00
5.952507324218750000e+03 1.221978664398193359e+01 1.002400040626525879e+00
5.953879882812500000e+03 1.135666751861572266e+01 1.028652548789978027e+00
5.955249511718750000e+03 1.344957828521728516e+01 1.049809694290161133e+00
5.956622558593750000e+03 1.233901977539062500e+01 1.117858409881591797e+00
5.957993164062500000e+03 9.964623451232910156e+00 1.172380566596984863e+00
5.959363769531250000e+03 1.213489532470703125e+01 1.077581524848937988e+00
5.960737792968750000e+03 1.484526062011718750e+01 1.041114330291748047e+00
5.962109375000000000e+03 1.371986198425292969e+01 1.122273564338684082e+00
5.963483886718750000e+03 1.421927738189697266e+01 1.112516403198242188e+00
5.964855957031250000e+03 1.447049713134765625e+01 1.097600102424621582e+00
5.966231445312500000e+03 1.466037845611572266e+01 1.082741498947143555e+00
5.967604003906250000e+03 1.311307430267333984e+01 1.060832858085632324e+00
5.968976562500000000e+03 1.371731948852539062e+01 1.037264108657836914e+00
5.970353027343750000e+03 1.347771930694580078e+01 1.038973927497863770e+00
5.971726562500000000e+03 1.262459564208984375e+01 1.090021133422851562e+00
5.973103515625000000e+03 1.267925357818603516e+01 1.136179804801940918e+00
5.974478027343750000e+03 1.264352130889892578e+01 1.170174598693847656e+00
5.975855468750000000e+03 1.322246265411376953e+01 1.182019472122192383e+00
5.977230468750000000e+03 1.226389980316162109e+01 1.210802793502807617e+00
5.978605468750000000e+03 1.275157165527343750e+01 1.189823508262634277e+00
5.979983886718750000e+03 1.229700088500976562e+01 1.169112443923950195e+00
5.981359863281250000e+03 1.274326801300048828e+01 1.158153176307678223e+00
5.982738769531250000e+03 1.185861396789550781e+01 1.201926469802856445e+00
5.984115234375000000e+03 1.310440921783447266e+01 1.188548088073730469e+00
5.985495117187500000e+03 1.281706333160400391e+01 1.181194901466369629e+00
5.986872070312500000e+03 1.322549247741699219e+01 1.160126805305480957e+00
5.988249511718750000e+03 1.242914676666259766e+01 1.211244344711303711e+00
5.989630371093750000e+03 1.231361675262451172e+01 1.248045086860656738e+00
5.991008300781250000e+03 1.346017360687255859e+01 1.222128272056579590e+00
5.992389648437500000e+03 1.328615188598632812e+01 1.203975915908813477e+00
5.993768066406250000e+03 1.276954841613769531e+01 1.175466537475585938e+00
5.995150390625000000e+03 1.249444580078125000e+01 1.206182360649108887e+00
5.996529785156250000e+03 1.207701587677001953e+01 1.242719888687133789e+00
5.997912597656250000e+03 1.343992996215820312e+01 1.199238061904907227e+00
5.999291992187500000e+03 1.232037162780761719e+01 1.201715111732482910e+00
6.000672363281250000e+03 1.107158184051513672e+01 1.197819948196411133e+00
6.002056152343750000e+03 1.395847606658935547e+01 1.161082863807678223e+00
6.003437011718750000e+03 1.262820625305175781e+01 1.177131891250610352e+00
6.004821289062500000e+03 1.224569320678710938e+01 1.198316812515258789e+00
6.006202636718750000e+03 1.171427631378173828e+01 1.237983584403991699e+00
6.007587402343750000e+03 1.217102146148681641e+01 1.233787059783935547e+00
6.008969726562500000e+03 1.200069999694824219e+01 1.228243350982666016e+00
6.010352050781250000e+03 1.213912200927734375e+01 1.223433852195739746e+00
6.011737792968750000e+03 1.325904750823974609e+01 1.225653886795043945e+00
6.013121093750000000e+03 1.194353485107421875e+01 1.262257099151611328e+00
6.014507812500000000e+03 1.089280605316162109e+01 1.314326763153076172e+00
6.015891113281250000e+03 1.271473503112792969e+01 1.247519254684448242e+00
6.017278320312500000e+03 1.249188423156738281e+01 1.236272692680358887e+00
6.018662597656250000e+03 1.279331779479980469e+01 1.217159032821655273e+00
6.020047363281250000e+03 1.286110782623291016e+01 1.219533324241638184e+00
6.021435546875000000e+03 1.321341514587402344e+01 1.228065967559814453e+00
6.022820800781250000e+03 1.335797595977783203e+01 1.224962234497070312e+00
6.024209472656250000e+03 1.291119480133056641e+01 1.237580418586730957e+00
6.025595703125000000e+03 1.403688812255859375e+01 1.226637959480285645e+00
6.026984863281250000e+03 1.320208072662353516e+01 1.238828420639038086e+00
6.028371582031250000e+03 1.287067604064941406e+01 1.246415853500366211e+00
6.029758300781250000e+03 1.334693813323974609e+01 1.253633499145507812e+00
6.031148925781250000e+03 1.214587593078613281e+01 1.295979380607604980e+00
6.032536132812500000e+03 1.328420257568359375e+01 1.277429461479187012e+00
6.033927246093750000e+03 1.338518524169921875e+01 1.210159301757812500e+00
6.035315429687500000e+03 1.295662403106689453e+01 1.168652057647705078e+00
6.036707031250000000e+03 1.344996833801269531e+01 1.169645547866821289e+00
6.038095703125000000e+03 1.338331890106201172e+01 1.211316704750061035e+00
6.039484863281250000e+03 1.206077003479003906e+01 1.259188175201416016e+00
6.040877441406250000e+03 1.253122043609619141e+01 1.255633115768432617e+00
6.042267089843750000e+03 1.393290996551513672e+01 1.250440359115600586e+00
6.043660644531250000e+03 1.336348533630371094e+01 1.299001097679138184e+00
6.045050781250000000e+03 1.344806671142578125e+01 1.312121987342834473e+00
6.046444824218750000e+03 1.310930347442626953e+01 1.306669235229492188e+00
6.047835937500000000e+03 1.217844772338867188e+01 1.295172810554504395e+00
6.049227050781250000e+03 1.249549388885498047e+01 1.258163452148437500e+00
6.050622070312500000e+03 1.368408489227294922e+01 1.251695632934570312e+00
6.052014160156250000e+03 1.387228012084960938e+01 1.313839673995971680e+00
6.053409667968750000e+03 1.227997589111328125e+01 1.363823652267456055e+00
6.054802246093750000e+03 1.312890148162841797e+01 1.351882576942443848e+00
6.056198242187500000e+03 1.301078128814697266e+01 1.355373501777648926e+00
6.057591796875000000e+03 1.319246196746826172e+01 1.355402708053588867e+00
6.058985351562500000e+03 1.389337921142578125e+01 1.306874275207519531e+00
6.060382324218750000e+03 1.365911674499511719e+01 1.315148234367370605e+00
6.061776367187500000e+03 1.350080966949462891e+01 1.339182972908020020e+00
6.063174316406250000e+03 1.182595634460449219e+01 1.366545200347900391e+00
6.064569335937500000e+03 1.163697719573974609e+01 1.330039858818054199e+00
6.065967773437500000e+03 1.296123695373535156e+01 1.307696461677551270e+00
6.067363281250000000e+03 1.353664684295654297e+01 1.298777580261230469e+00
6.068758789062500000e+03 1.232768440246582031e+01 1.346583366394042969e+00
6.070158203125000000e+03 1.169225215911865234e+01 1.412679195404052734e+00
6.071554687500000000e+03 1.254218673706054688e+01 1.418084859848022461e+00
6.072955078125000000e+03 1.265880680084228516e+01 1.394193410873413086e+00
6.074352050781250000e+03 1.245044422149658203e+01 1.353061914443969727e+00
6.075752929687500000e+03 1.211005592346191406e+01 1.377278923988342285e+00
6.077150390625000000e+03 1.274546813964843750e+01 1.388058185577392578e+00
6.078548339843750000e+03 1.303926753997802734e+01 1.360260367393493652e+00
6.079950195312500000e+03 1.255855941772460938e+01 1.365454435348510742e+00
6.081349121093750000e+03 1.244076538085937500e+01 1.393711209297180176e+00
6.082751464843750000e+03 1.231633758544921875e+01 1.421008348464965820e+00
6.084150390625000000e+03 1.248552131652832031e+01 1.420974850654602051e+00
6.085553710937500000e+03 1.284853935241699219e+01 1.391729950904846191e+00
6.086953613281250000e+03 1.212023067474365234e+01 1.391304254531860352e+00
6.088354003906250000e+03 1.247028350830078125e+01 1.404542446136474609e+00
6.089757812500000000e+03 1.297094821929931641e+01 1.407686471939086914e+00
6.091158691406250000e+03 1.207835388183593750e+01 1.412127614021301270e+00
6.092563476562500000e+03 1.289009666442871094e+01 1.372473835945129395e+00
6.093964843750000000e+03 1.287182521820068359e+01 1.348834991455078125e+00
6.095370117187500000e+03 1.294125461578369141e+01 1.349129915237426758e+00
6.096772460937500000e+03 1.336533355712890625e+01 1.351483464241027832e+00
6.098178222656250000e+03 1.358840656280517578e+01 1.375283598899841309e+00
6.099581054687500000e+03 1.187047290802001953e+01 1.435508608818054199e+00
6.100984375000000000e+03 1.178605842590332031e+01 1.463083148002624512e+00
6.102391113281250000e+03 1.249890422821044922e+01 1.441907286643981934e+00
6.103794921875000000e+03 1.336304092407226562e+01 1.414081692695617676e+00
6.105202636718750000e+03 1.239386749267578125e+01 1.402964115142822266e+00
6.106606933593750000e+03 1.238897037506103516e+01 1.396585702896118164e+00
6.108015136718750000e+03 1.278505420684814453e+01 1.384720921516418457e+00
6.109420410156250000e+03 1.251864528656005859e+01 1.392566561698913574e+00
6.110825683593750000e+03 1.212437343597412109e+01 1.405802249908447266e+00
6.112234863281250000e+03 1.195919799804687500e+01 1.397262215614318848e+00
6.113641113281250000e+03 1.252360630035400391e+01 1.395042181015014648e+00
6.115050781250000000e+03 1.233096790313720703e+01 1.399367213249206543e+00
6.116457519531250000e+03 1.153523445129394531e+01 1.410542011260986328e+00
6.117868164062500000e+03 1.362359237670898438e+01 1.358517646789550781e+00
6.119275390625000000e+03 1.220134639739990234e+01 1.385895252227783203e+00
6.120683105468750000e+03 1.203851699829101562e+01 1.373506665229797363e+00
6.122094726562500000e+03 1.254698467254638672e+01 1.352938532829284668e+00
6.123502929687500000e+03 1.374158000946044922e+01 1.335093736648559570e+00
6.124915039062500000e+03 1.278540134429931641e+01 1.370844960212707520e+00
6.126324218750000000e+03 1.146673870086669922e+01 1.392140269279479980e+00
6.127736816406250000e+03 1.162030506134033203e+01 1.375348567962646484e+00
6.129146484375000000e+03 1.225030326843261719e+01 1.335953950881958008e+00
6.130556640625000000e+03 1.375710296630859375e+01 1.313845515251159668e+00
6.131970214843750000e+03 1.399339866638183594e+01 1.317044973373413086e+00
6.133380859375000000e+03 1.227837181091308594e+01 1.317979454994201660e+00
6.134795410156250000e+03 1.254483032226562500e+01 1.263087511062622070e+00
6.136206542968750000e+03 1.309967422485351562e+01 1.244843006134033203e+00
6.137621582031250000e+03 1.248244857788085938e+01 1.326122879981994629e+00
6.139033691406250000e+03 1.295518398284912109e+01 1.339334487915039062e+00
6.140445800781250000e+03 1.451601982116699219e+01 1.286251187324523926e+00
6.141861816406250000e+03 1.334688186645507812e+01 1.229083299636840820e+00
6.143274902343750000e+03 1.350288486480712891e+01 1.218316793441772461e+00
6.144691406250000000e+03 1.338015842437744141e+01 1.274804234504699707e+00
6.146104980468750000e+03 1.130646705627441406e+01 1.329500794410705566e+00
6.147521972656250000e+03 1.257573604583740234e+01 1.310575246810913086e+00
6.148936523437500000e+03 1.309548473358154297e+01 1.309216499328613281e+00
6.150351074218750000e+03 1.244007110595703125e+01 1.349525690078735352e+00
6.151769042968750000e+03 1.264087104797363281e+01 1.351785898208618164e+00
6.153184570312500000e+03 1.305177974700927734e+01 1.324307203292846680e+00
6.154603515625000000e+03 1.320253658294677734e+01 1.280657649040222168e+00
6.156019042968750000e+03 1.285263156890869141e+01 1.245050191879272461e+00
6.157438964843750000e+03 1.277155208587646484e+01 1.267269611358642578e+00
6.158855468750000000e+03 1.253787708282470703e+01 1.310146450996398926e+00
6.160271972656250000e+03 1.049823474884033203e+01 1.380186438560485840e+00
6.161692871093750000e+03 1.276626300811767578e+01 1.269943714141845703e+00
6.163110351562500000e+03 1.289378356933593750e+01 1.212536215782165527e+00
6.164531250000000000e+03 1.290520191192626953e+01 1.225229740142822266e+00
6.165949707031250000e+03 1.265285778045654297e+01 1.213859438896179199e+00
6.167371093750000000e+03 1.213626289367675781e+01 1.265926837921142578e+00
6.168790039062500000e+03 1.222155570983886719e+01 1.257497787475585938e+00
6.170209472656250000e+03 1.315288162231445312e+01 1.268657565116882324e+00
6.171632324218750000e+03 1.359051036834716797e+01 1.298451542854309082e+00
6.173051757812500000e+03 1.077885341644287109e+01 1.375195264816284180e+00
6.174475585937500000e+03 1.047451782226562500e+01 1.410846114158630371e+00
6.175895996093750000e+03 1.249469470977783203e+01 1.369537472724914551e+00
6.177319824218750000e+03 1.100973320007324219e+01 1.383639216423034668e+00
6.178741210937500000e+03 1.149881267547607422e+01 1.360126972198486328e+00
6.180162597656250000e+03 1.198941612243652344e+01 1.360992193222045898e+00
6.181587402343750000e+03 1.278910827636718750e+01 1.360069751739501953e+00
6.183009765625000000e+03 1.242038154602050781e+01 1.382814645767211914e+00
6.184435546875000000e+03 1.163853168487548828e+01 1.409918665885925293e+00
