Wavelength_Angs Flux(erg/s/cm2/A) flux_err
5.611771484375000000e+03 7.409323883056640625e+01 4.737286567687988281e-01
5.613065429687500000e+03 7.339173126220703125e+01 4.762856364250183105e-01
5.614356933593750000e+03 7.370989227294921875e+01 4.748485088348388672e-01
5.615648437500000000e+03 7.459857940673828125e+01 4.702345132827758789e-01
5.616943359375000000e+03 7.517795562744140625e+01 4.690612852573394775e-01
5.618235351562500000e+03 7.420386505126953125e+01 4.704168438911437988e-01
5.619530761718750000e+03 7.549389648437500000e+01 4.645183086395263672e-01
5.620823730468750000e+03 7.679167175292968750e+01 4.623411893844604492e-01
5.622120117187500000e+03 7.628041839599609375e+01 4.670965671539306641e-01
5.623413085937500000e+03 7.380878448486328125e+01 4.739373922348022461e-01
5.624707031250000000e+03 7.206426239013671875e+01 4.758372306823730469e-01
5.626003906250000000e+03 7.105389404296875000e+01 4.776102006435394287e-01
5.627298339843750000e+03 7.077492523193359375e+01 4.812738597393035889e-01
5.628595703125000000e+03 7.360312652587890625e+01 4.746939837932586670e-01
5.629890625000000000e+03 7.420787048339843750e+01 4.747699201107025146e-01
5.631188964843750000e+03 7.344416046142578125e+01 4.768311679363250732e-01
5.632484375000000000e+03 7.228790283203125000e+01 4.830543100833892822e-01
5.633780273437500000e+03 7.181085205078125000e+01 4.845428764820098877e-01
5.635079101562500000e+03 7.385800170898437500e+01 4.731041193008422852e-01
5.636375488281250000e+03 7.093584442138671875e+01 4.795915186405181885e-01
5.637675292968750000e+03 6.981697845458984375e+01 4.826214909553527832e-01
5.638972167968750000e+03 7.353243255615234375e+01 4.695622622966766357e-01
5.640272460937500000e+03 7.410477447509765625e+01 4.682205319404602051e-01
5.641570312500000000e+03 7.174420928955078125e+01 4.771854579448699951e-01
5.642868164062500000e+03 7.136720275878906250e+01 4.813541173934936523e-01
5.644169433593750000e+03 7.135785675048828125e+01 4.824653863906860352e-01
5.645467773437500000e+03 7.378793334960937500e+01 4.771839082241058350e-01
5.646769531250000000e+03 7.066763305664062500e+01 4.868409633636474609e-01
5.648068359375000000e+03 6.983728027343750000e+01 4.873965978622436523e-01
5.649371093750000000e+03 7.252866363525390625e+01 4.738433361053466797e-01
5.650670410156250000e+03 7.278496551513671875e+01 4.740441143512725830e-01
5.651970703125000000e+03 7.220073699951171875e+01 4.799944460391998291e-01
5.653273925781250000e+03 7.154607391357421875e+01 4.831915199756622314e-01
5.654574218750000000e+03 7.174723052978515625e+01 4.794695079326629639e-01
5.655878417968750000e+03 6.991735839843750000e+01 4.820882976055145264e-01
5.657179687500000000e+03 7.257224273681640625e+01 4.718848168849945068e-01
5.658483886718750000e+03 7.239950561523437500e+01 4.744480252265930176e-01
5.659785644531250000e+03 7.320230102539062500e+01 4.774537384510040283e-01
5.661087890625000000e+03 7.227822875976562500e+01 4.787480831146240234e-01
5.662393066406250000e+03 7.562300109863281250e+01 4.688898026943206787e-01
5.663695800781250000e+03 7.227383422851562500e+01 4.794402420520782471e-01
5.665001953125000000e+03 7.162419128417968750e+01 4.794021844863891602e-01
5.666305175781250000e+03 7.050546264648437500e+01 4.808811247348785400e-01
5.667611816406250000e+03 7.123645782470703125e+01 4.780542552471160889e-01
5.668915527343750000e+03 7.140133666992187500e+01 4.727798998355865479e-01
5.670219726562500000e+03 7.288871002197265625e+01 4.715341031551361084e-01
5.671527343750000000e+03 7.072249603271484375e+01 4.815796017646789551e-01
5.672832031250000000e+03 7.085604095458984375e+01 4.809663295745849609e-01
5.674140136718750000e+03 7.511160278320312500e+01 4.669482111930847168e-01
5.675445312500000000e+03 7.343561553955078125e+01 4.685708880424499512e-01
5.676753906250000000e+03 7.413191986083984375e+01 4.685272276401519775e-01
5.678060058593750000e+03 7.166650390625000000e+01 4.777781963348388672e-01
5.679369628906250000e+03 7.368904876708984375e+01 4.707581996917724609e-01
5.680675781250000000e+03 7.161169433593750000e+01 4.788719117641448975e-01
5.681982910156250000e+03 7.010158538818359375e+01 4.860735833644866943e-01
5.683292968750000000e+03 7.046563720703125000e+01 4.753875136375427246e-01
5.684600585937500000e+03 7.429930877685546875e+01 4.556804299354553223e-01
5.685911132812500000e+03 7.162231445312500000e+01 4.661997258663177490e-01
5.687219238281250000e+03 7.107625579833984375e+01 4.668132066726684570e-01
5.688530761718750000e+03 7.185039520263671875e+01 4.589807391166687012e-01
5.689839355468750000e+03 7.429711151123046875e+01 4.538149833679199219e-01
5.691148437500000000e+03 7.356509399414062500e+01 4.596598148345947266e-01
5.692460937500000000e+03 7.024655151367187500e+01 4.729010164737701416e-01
5.693770507812500000e+03 7.244438171386718750e+01 4.733664989471435547e-01
5.695083496093750000e+03 7.074336242675781250e+01 4.822030365467071533e-01
5.696393554687500000e+03 7.102303314208984375e+01 4.814385175704956055e-01
5.697707031250000000e+03 7.307788085937500000e+01 4.748463034629821777e-01
5.699017578125000000e+03 7.195935821533203125e+01 4.754837453365325928e-01
5.700328613281250000e+03 7.222945404052734375e+01 4.741663336753845215e-01
5.701643066406250000e+03 7.253524780273437500e+01 4.730058014392852783e-01
5.702955078125000000e+03 7.552859497070312500e+01 4.613642394542694092e-01
5.704270019531250000e+03 7.552256774902343750e+01 4.602819085121154785e-01
5.705582519531250000e+03 7.188669586181640625e+01 4.754784107208251953e-01
5.706897949218750000e+03 7.168745422363281250e+01 4.786903560161590576e-01
5.708210937500000000e+03 6.984080505371093750e+01 4.861630201339721680e-01
5.709523925781250000e+03 6.902957916259765625e+01 4.900438487529754639e-01
5.710840820312500000e+03 7.435505676269531250e+01 4.707385599613189697e-01
5.712154296875000000e+03 7.136994171142578125e+01 4.718901515007019043e-01
5.713471679687500000e+03 6.977677917480468750e+01 4.744070172309875488e-01
5.714786132812500000e+03 6.971498870849609375e+01 4.781287014484405518e-01
5.716104003906250000e+03 6.983306121826171875e+01 4.811119437217712402e-01
5.717418945312500000e+03 6.946306610107421875e+01 4.853711426258087158e-01
5.718733886718750000e+03 6.660191345214843750e+01 4.953806102275848389e-01
5.720052734375000000e+03 7.271631622314453125e+01 4.777100384235382080e-01
5.721368652343750000e+03 6.951072692871093750e+01 4.864780306816101074e-01
5.722687988281250000e+03 7.429605865478515625e+01 4.693528711795806885e-01
5.724004394531250000e+03 7.363126373291015625e+01 4.728564918041229248e-01
5.725324218750000000e+03 7.520401763916015625e+01 4.619266688823699951e-01
5.726641601562500000e+03 7.089952850341796875e+01 4.777874648571014404e-01
5.727958984375000000e+03 7.288191223144531250e+01 4.783448278903961182e-01
5.729279785156250000e+03 7.148091888427734375e+01 4.814073145389556885e-01
5.730597656250000000e+03 6.980961608886718750e+01 4.878221154212951660e-01
5.731919433593750000e+03 7.064251708984375000e+01 4.854451715946197510e-01
5.733237792968750000e+03 6.817796325683593750e+01 4.913200438022613525e-01
5.734560058593750000e+03 7.190865325927734375e+01 4.807780683040618896e-01
5.735879394531250000e+03 7.007492065429687500e+01 4.812639951705932617e-01
5.737198730468750000e+03 6.993407440185546875e+01 4.797904491424560547e-01
5.738521484375000000e+03 7.288961791992187500e+01 4.704706966876983643e-01
5.739841796875000000e+03 7.072089385986328125e+01 4.750676155090332031e-01
5.741165527343750000e+03 7.034451293945312500e+01 4.783783555030822754e-01
5.742486328125000000e+03 6.559854125976562500e+01 4.957343637943267822e-01
5.743810546875000000e+03 7.122154998779296875e+01 4.657279253005981445e-01
5.745131835937500000e+03 6.923114776611328125e+01 4.703423380851745605e-01
5.746453613281250000e+03 7.217688751220703125e+01 4.693316221237182617e-01
5.747778320312500000e+03 6.754376220703125000e+01 4.894894063472747803e-01
5.749100585937500000e+03 6.843424987792968750e+01 4.874391853809356689e-01
5.750426757812500000e+03 6.900193786621093750e+01 4.802206158638000488e-01
5.751749511718750000e+03 7.163225555419921875e+01 4.692218005657196045e-01
5.753075683593750000e+03 7.136441802978515625e+01 4.671604335308074951e-01
5.754399414062500000e+03 7.296020507812500000e+01 4.594174921512603760e-01
5.755723144531250000e+03 6.929270172119140625e+01 4.699879288673400879e-01
5.757050292968750000e+03 6.822647857666015625e+01 4.820847809314727783e-01
5.758374511718750000e+03 6.823337554931640625e+01 4.822800457477569580e-01
5.759702636718750000e+03 7.050946807861328125e+01 4.674652516841888428e-01
5.761027343750000000e+03 7.790302276611328125e+01 4.386757016181945801e-01
5.762355957031250000e+03 7.540154266357421875e+01 4.442425668239593506e-01
5.763681640625000000e+03 7.646380615234375000e+01 4.481789767742156982e-01
5.765007812500000000e+03 7.178607177734375000e+01 4.659216403961181641e-01
5.766336914062500000e+03 6.949061584472656250e+01 4.668569266796112061e-01
5.767663574218750000e+03 6.782658386230468750e+01 4.645139873027801514e-01
5.768993652343750000e+03 6.990553283691406250e+01 4.515504539012908936e-01
5.770320800781250000e+03 7.058634185791015625e+01 4.512243866920471191e-01
5.771651367187500000e+03 7.287004852294921875e+01 4.486397802829742432e-01
5.772979003906250000e+03 7.131499481201171875e+01 4.620792567729949951e-01
5.774307128906250000e+03 7.129939270019531250e+01 4.636151194572448730e-01
5.775638671875000000e+03 7.325806427001953125e+01 4.596171677112579346e-01
5.776967285156250000e+03 7.218167114257812500e+01 4.587537050247192383e-01
5.778299316406250000e+03 7.259415435791015625e+01 4.607840180397033691e-01
5.779628906250000000e+03 7.023171997070312500e+01 4.666746556758880615e-01
5.780961425781250000e+03 7.282918548583984375e+01 4.594002366065979004e-01
5.782291503906250000e+03 7.223561859130859375e+01 4.605418443679809570e-01
5.783625000000000000e+03 7.206209564208984375e+01 4.536795914173126221e-01
5.784955566406250000e+03 7.328585815429687500e+01 4.529973566532135010e-01
5.786286132812500000e+03 7.106374359130859375e+01 4.596129357814788818e-01
5.787620605468750000e+03 7.127043914794921875e+01 4.616640508174896240e-01
5.788952148437500000e+03 7.381379699707031250e+01 4.489459693431854248e-01
5.790287109375000000e+03 7.230503082275390625e+01 4.455283284187316895e-01
5.791619140625000000e+03 7.370265960693359375e+01 4.374340772628784180e-01
5.792954589843750000e+03 7.522956085205078125e+01 4.414529800415039062e-01
5.794287109375000000e+03 7.357080078125000000e+01 4.476453065872192383e-01
5.795620117187500000e+03 7.406241607666015625e+01 4.506225585937500000e-01
5.796956542968750000e+03 7.529567718505859375e+01 4.472378492355346680e-01
5.798290039062500000e+03 7.260841369628906250e+01 4.504249095916748047e-01
5.799627441406250000e+03 7.347412109375000000e+01 4.507643878459930420e-01
5.800961425781250000e+03 7.522737121582031250e+01 4.506525695323944092e-01
5.802299316406250000e+03 7.439574432373046875e+01 4.540949463844299316e-01
5.803633789062500000e+03 7.367926025390625000e+01 4.497429430484771729e-01
5.804969238281250000e+03 7.432136535644531250e+01 4.449471235275268555e-01
5.806307617187500000e+03 7.157301330566406250e+01 4.587626755237579346e-01
5.807643554687500000e+03 7.492126464843750000e+01 4.527339637279510498e-01
5.808982421875000000e+03 7.628507232666015625e+01 4.499533474445343018e-01
5.810318847656250000e+03 7.553388214111328125e+01 4.524750709533691406e-01
5.811658691406250000e+03 7.423616790771484375e+01 4.549647867679595947e-01
5.812995605468750000e+03 7.358650207519531250e+01 4.596805274486541748e-01
5.814333007812500000e+03 7.471613311767578125e+01 4.561012983322143555e-01
5.815673828125000000e+03 7.474214172363281250e+01 4.600211977958679199e-01
5.817011718750000000e+03 7.447797393798828125e+01 4.619210064411163330e-01
5.818353027343750000e+03 7.188533020019531250e+01 4.699557125568389893e-01
5.819691406250000000e+03 6.950469207763671875e+01 4.814410209655761719e-01
5.821033691406250000e+03 7.471825408935546875e+01 4.623387753963470459e-01
5.822372558593750000e+03 7.168731689453125000e+01 4.689508378505706787e-01
5.823711914062500000e+03 7.533276367187500000e+01 4.613297581672668457e-01
5.825055175781250000e+03 7.422185516357421875e+01 4.644336998462677002e-01
5.826395019531250000e+03 7.280841064453125000e+01 4.719066917896270752e-01
5.827738769531250000e+03 7.448529815673828125e+01 4.688715040683746338e-01
5.829079101562500000e+03 7.302249908447265625e+01 4.687847793102264404e-01
5.830423339843750000e+03 7.417859649658203125e+01 4.619417190551757812e-01
5.831764648437500000e+03 7.490612030029296875e+01 4.571730196475982666e-01
5.833106445312500000e+03 7.276354217529296875e+01 4.713310301303863525e-01
5.834451660156250000e+03 7.177767944335937500e+01 4.785954058170318604e-01
5.835793457031250000e+03 7.270568847656250000e+01 4.780600070953369141e-01
5.837139648437500000e+03 7.428247833251953125e+01 4.722876548767089844e-01
5.838482421875000000e+03 7.465338897705078125e+01 4.725696444511413574e-01
5.839828613281250000e+03 7.582067871093750000e+01 4.677119553089141846e-01
5.841171875000000000e+03 7.483177185058593750e+01 4.746814072132110596e-01
5.842515625000000000e+03 7.354444885253906250e+01 4.775905013084411621e-01
5.843863281250000000e+03 7.171505737304687500e+01 4.861425757408142090e-01
5.845207519531250000e+03 7.112936401367187500e+01 4.880902469158172607e-01
5.846555175781250000e+03 7.293479919433593750e+01 4.845834970474243164e-01
5.847900390625000000e+03 7.402619171142578125e+01 4.795791208744049072e-01
5.849249023437500000e+03 7.242980194091796875e+01 4.840013682842254639e-01
5.850594238281250000e+03 7.058937072753906250e+01 4.890723824501037598e-01
5.851940429687500000e+03 7.311586761474609375e+01 4.790901839733123779e-01
5.853289550781250000e+03 7.544743347167968750e+01 4.766615033149719238e-01
5.854636230468750000e+03 7.106285858154296875e+01 4.865305721759796143e-01
5.855986328125000000e+03 7.064788818359375000e+01 4.865982532501220703e-01
5.857333496093750000e+03 7.133060455322265625e+01 4.818770289421081543e-01
5.858684082031250000e+03 7.323012542724609375e+01 4.912286996841430664e-01
5.860032226562500000e+03 7.021379852294921875e+01 5.049625635147094727e-01
5.861379882812500000e+03 7.050470733642578125e+01 5.033884644508361816e-01
5.862731933593750000e+03 7.207495117187500000e+01 4.968966841697692871e-01
5.864080566406250000e+03 6.868973541259765625e+01 5.049682259559631348e-01
5.865432617187500000e+03 6.757053375244140625e+01 5.120193958282470703e-01
5.866782226562500000e+03 6.740018463134765625e+01 5.042352080345153809e-01
5.868134765625000000e+03 6.691955566406250000e+01 4.982663989067077637e-01
5.869484863281250000e+03 6.867325592041015625e+01 5.032496452331542969e-01
5.870834960937500000e+03 6.549563598632812500e+01 5.185897350311279297e-01
5.872188964843750000e+03 6.960005950927734375e+01 5.154994726181030273e-01
5.873540039062500000e+03 6.991036224365234375e+01 4.978757202625274658e-01
5.874894042968750000e+03 7.006669616699218750e+01 5.059850215911865234e-01
5.876245605468750000e+03 6.957543945312500000e+01 5.107409954071044922e-01
5.877600585937500000e+03 6.882210540771484375e+01 5.169770717620849609e-01
5.878953125000000000e+03 6.850270843505859375e+01 5.188916921615600586e-01
5.880305175781250000e+03 7.646038818359375000e+01 4.842251837253570557e-01
5.881661132812500000e+03 1.287930145263671875e+02 3.186986148357391357e-01
5.883014648437500000e+03 2.199222717285156250e+02 2.287045121192932129e-01
5.884371093750000000e+03 2.348050689697265625e+02 2.412825971841812134e-01
5.885724609375000000e+03 1.457623596191406250e+02 3.379969298839569092e-01
5.887082031250000000e+03 8.288918304443359375e+01 4.676190316677093506e-01
5.888436523437500000e+03 6.889343261718750000e+01 4.778665900230407715e-01
5.889793945312500000e+03 6.774832916259765625e+01 4.186550378799438477e-01
5.891148925781250000e+03 6.909407043457031250e+01 3.853905797004699707e-01
5.892504394531250000e+03 6.723042297363281250e+01 4.265239238739013672e-01
5.893863281250000000e+03 6.523549652099609375e+01 4.711854159832000732e-01
5.895219238281250000e+03 6.900035095214843750e+01 4.574605524539947510e-01
5.896578613281250000e+03 6.223237228393554688e+01 4.213602542877197266e-01
5.897935058593750000e+03 5.922130584716796875e+01 4.024715721607208252e-01
5.899294921875000000e+03 6.216474533081054688e+01 4.646347463130950928e-01
5.900652343750000000e+03 6.750138092041015625e+01 4.882629215717315674e-01
5.902009765625000000e+03 6.459582519531250000e+01 5.166163444519042969e-01
5.903370605468750000e+03 5.927307891845703125e+01 5.799998641014099121e-01
5.904728515625000000e+03 5.902791213989257812e+01 5.798252224922180176e-01
5.906090332031250000e+03 6.342043304443359375e+01 5.657827258110046387e-01
5.907448730468750000e+03 6.550446319580078125e+01 5.556576848030090332e-01
5.908811035156250000e+03 6.600066375732421875e+01 5.505695343017578125e-01
5.910170410156250000e+03 6.738330078125000000e+01 5.434151291847229004e-01
5.911530273437500000e+03 6.625233459472656250e+01 5.439538955688476562e-01
5.912893066406250000e+03 6.658921051025390625e+01 5.448494553565979004e-01
5.914253417968750000e+03 6.922336578369140625e+01 5.420390963554382324e-01
5.915617187500000000e+03 6.825924682617187500e+01 5.426331162452697754e-01
5.916978027343750000e+03 6.766238403320312500e+01 5.365720987319946289e-01
5.918342773437500000e+03 6.385566711425781250e+01 5.456746816635131836e-01
5.919704101562500000e+03 6.577695465087890625e+01 5.489462018013000488e-01
5.921065917968750000e+03 6.733651733398437500e+01 5.468333363533020020e-01
5.922431152343750000e+03 6.660282897949218750e+01 5.532445907592773438e-01
5.923793945312500000e+03 6.395346832275390625e+01 4.026247262954711914e-01
5.925159667968750000e+03 6.363903427124023438e+01 4.055772721767425537e-01
5.926522949218750000e+03 6.757890319824218750e+01 3.982720971107482910e-01
5.927889648437500000e+03 6.460594177246093750e+01 4.067223370075225830e-01
5.929253417968750000e+03 6.300552368164062500e+01 4.127750098705291748e-01
5.930617187500000000e+03 6.801261901855468750e+01 4.034894108772277832e-01
5.931984863281250000e+03 6.782246398925781250e+01 3.974153697490692139e-01
5.933349609375000000e+03 6.478037261962890625e+01 4.023441076278686523e-01
5.934717773437500000e+03 6.370362472534179688e+01 3.984195291996002197e-01
5.936083007812500000e+03 6.362947463989257812e+01 4.072711765766143799e-01
5.937451660156250000e+03 6.661951446533203125e+01 4.079606831073760986e-01
5.938817871093750000e+03 6.538643646240234375e+01 4.129700064659118652e-01
5.940184082031250000e+03 6.285205459594726562e+01 4.143973290920257568e-01
5.941553710937500000e+03 6.524974822998046875e+01 4.097382426261901855e-01
5.942920410156250000e+03 6.470899963378906250e+01 4.122267365455627441e-01
5.944291015625000000e+03 6.168812942504882812e+01 4.229105412960052490e-01
5.945658691406250000e+03 6.244159317016601562e+01 4.187625050544738770e-01
5.947029785156250000e+03 6.301376724243164062e+01 4.080646336078643799e-01
5.948397460937500000e+03 6.983225250244140625e+01 3.922789692878723145e-01
5.949766113281250000e+03 6.342981338500976562e+01 3.955964446067810059e-01
5.951138183593750000e+03 6.378068923950195312e+01 4.030209481716156006e-01
5.952507324218750000e+03 6.571829986572265625e+01 3.998568952083587646e-01
5.953879882812500000e+03 6.663554382324218750e+01 3.960787057876586914e-01
5.955249511718750000e+03 6.737856292724609375e+01 3.841988146305084229e-01
5.956622558593750000e+03 6.473580169677734375e+01 3.881346583366394043e-01
5.957993164062500000e+03 6.303518676757812500e+01 4.049477875232696533e-01
5.959363769531250000e+03 6.666340637207031250e+01 4.055420756340026855e-01
5.960737792968750000e+03 6.521648406982421875e+01 4.116241931915283203e-01
5.962109375000000000e+03 6.757208251953125000e+01 4.073227941989898682e-01
5.963483886718750000e+03 6.328510284423828125e+01 4.171112179756164551e-01
5.964855957031250000e+03 6.649069976806640625e+01 4.089662432670593262e-01
5.966231445312500000e+03 6.377327728271484375e+01 4.115533232688903809e-01
5.967604003906250000e+03 6.359290313720703125e+01 4.117894768714904785e-01
5.968976562500000000e+03 6.223723983764648438e+01 4.166868031024932861e-01
5.970353027343750000e+03 6.398251724243164062e+01 4.063208699226379395e-01
5.971726562500000000e+03 6.564265441894531250e+01 4.077582061290740967e-01
5.973103515625000000e+03 6.420394897460937500e+01 4.041025936603546143e-01
5.974478027343750000e+03 6.494352722167968750e+01 4.068612456321716309e-01
5.975855468750000000e+03 6.080313491821289062e+01 4.259783923625946045e-01
5.977230468750000000e+03 6.219498825073242188e+01 4.209692776203155518e-01
5.978605468750000000e+03 6.426684570312500000e+01 4.147985279560089111e-01
5.979983886718750000e+03 6.395846557617187500e+01 4.140688478946685791e-01
5.981359863281250000e+03 6.218392181396484375e+01 4.209860563278198242e-01
5.982738769531250000e+03 6.321776199340820312e+01 4.186871349811553955e-01
5.984115234375000000e+03 6.446035003662109375e+01 4.115157425403594971e-01
5.985495117187500000e+03 6.155578613281250000e+01 4.224705100059509277e-01
5.986872070312500000e+03 6.264685821533203125e+01 4.009673297405242920e-01
5.988249511718750000e+03 6.566244506835937500e+01 4.086739122867584229e-01
5.989630371093750000e+03 6.544833374023437500e+01 4.005894362926483154e-01
5.991008300781250000e+03 6.401737213134765625e+01 4.082705080509185791e-01
5.992389648437500000e+03 6.011848831176757812e+01 4.170524775981903076e-01
5.993768066406250000e+03 6.664944458007812500e+01 4.056586027145385742e-01
5.995150390625000000e+03 6.208904266357421875e+01 4.086961746215820312e-01
5.996529785156250000e+03 6.287173461914062500e+01 4.024630486965179443e-01
5.997912597656250000e+03 6.180211639404296875e+01 4.068940579891204834e-01
5.999291992187500000e+03 6.248935699462890625e+01 4.102414250373840332e-01
6.000672363281250000e+03 6.518920898437500000e+01 4.085773527622222900e-01
6.002056152343750000e+03 6.222522735595703125e+01 4.124581217765808105e-01
6.003437011718750000e+03 6.133253860473632812e+01 4.168546795845031738e-01
6.004821289062500000e+03 6.530969238281250000e+01 3.959257006645202637e-01
6.006202636718750000e+03 6.675469207763671875e+01 3.904577791690826416e-01
6.007587402343750000e+03 6.469187164306640625e+01 4.050216674804687500e-01
6.008969726562500000e+03 6.171139144897460938e+01 4.132382869720458984e-01
6.010352050781250000e+03 6.590663909912109375e+01 4.062072038650512695e-01
6.011737792968750000e+03 6.101757812500000000e+01 4.114368855953216553e-01
6.013121093750000000e+03 6.393460845947265625e+01 4.051282703876495361e-01
6.014507812500000000e+03 6.710923004150390625e+01 3.976132273674011230e-01
6.015891113281250000e+03 6.486483764648437500e+01 3.944195210933685303e-01
6.017278320312500000e+03 6.569075012207031250e+01 3.996173739433288574e-01
6.018662597656250000e+03 6.463967132568359375e+01 4.043146967887878418e-01
6.020047363281250000e+03 5.999009704589843750e+01 4.204285740852355957e-01
6.021435546875000000e+03 6.402270507812500000e+01 4.054839611053466797e-01
6.022820800781250000e+03 6.935611724853515625e+01 3.973056674003601074e-01
6.024209472656250000e+03 6.476113891601562500e+01 3.904799520969390869e-01
6.025595703125000000e+03 6.369544601440429688e+01 3.987423479557037354e-01
6.026984863281250000e+03 6.231137847900390625e+01 3.983058333396911621e-01
6.028371582031250000e+03 6.606262969970703125e+01 3.899134695529937744e-01
6.029758300781250000e+03 6.358942413330078125e+01 3.928549885749816895e-01
6.031148925781250000e+03 6.488722991943359375e+01 3.852559328079223633e-01
6.032536132812500000e+03 6.405430603027343750e+01 3.851183950901031494e-01
6.033927246093750000e+03 6.414467620849609375e+01 3.814843297004699707e-01
6.035315429687500000e+03 6.225944137573242188e+01 3.820424675941467285e-01
6.036707031250000000e+03 6.351447677612304688e+01 3.683856129646301270e-01
6.038095703125000000e+03 6.441020202636718750e+01 3.708976209163665771e-01
6.039484863281250000e+03 6.240376281738281250e+01 3.700810670852661133e-01
6.040877441406250000e+03 6.220647430419921875e+01 3.761245310306549072e-01
6.042267089843750000e+03 6.129432296752929688e+01 3.706128597259521484e-01
6.043660644531250000e+03 6.185104751586914062e+01 3.631366491317749023e-01
6.045050781250000000e+03 6.337179183959960938e+01 3.541984260082244873e-01
6.046444824218750000e+03 5.958137512207031250e+01 3.547244668006896973e-01
6.047835937500000000e+03 5.975004196166992188e+01 3.533260524272918701e-01
6.049227050781250000e+03 6.209437561035156250e+01 3.436723649501800537e-01
6.050622070312500000e+03 6.495001983642578125e+01 3.367379903793334961e-01
6.052014160156250000e+03 5.984619140625000000e+01 3.433447182178497314e-01
6.053409667968750000e+03 5.822745895385742188e+01 3.419794142246246338e-01
6.054802246093750000e+03 6.320796585083007812e+01 3.277506828308105469e-01
6.056198242187500000e+03 6.484100341796875000e+01 3.211997151374816895e-01
6.057591796875000000e+03 6.390079116821289062e+01 3.179600536823272705e-01
6.058985351562500000e+03 6.656578063964843750e+01 3.138657510280609131e-01
6.060382324218750000e+03 5.896132659912109375e+01 3.170320391654968262e-01
6.061776367187500000e+03 6.524874114990234375e+01 3.054935038089752197e-01
6.063174316406250000e+03 6.336434555053710938e+01 3.000362217426300049e-01
6.064569335937500000e+03 5.654457092285156250e+01 3.114097416400909424e-01
6.065967773437500000e+03 5.794372558593750000e+01 3.042495846748352051e-01
6.067363281250000000e+03 5.705746459960937500e+01 2.966271638870239258e-01
6.068758789062500000e+03 5.554022979736328125e+01 2.936888635158538818e-01
6.070158203125000000e+03 6.241192245483398438e+01 2.761313915252685547e-01
6.071554687500000000e+03 6.352242279052734375e+01 2.668492496013641357e-01
6.072955078125000000e+03 6.000375366210937500e+01 2.625781893730163574e-01
6.074352050781250000e+03 6.300165176391601562e+01 2.560246586799621582e-01
6.075752929687500000e+03 6.235545730590820312e+01 2.499279677867889404e-01
6.077150390625000000e+03 6.216771697998046875e+01 2.446833997964859009e-01
6.078548339843750000e+03 5.759807205200195312e+01 2.466964572668075562e-01
6.079950195312500000e+03 5.801268386840820312e+01 2.411893457174301147e-01
6.081349121093750000e+03 6.536018371582031250e+01 2.268375158309936523e-01
6.082751464843750000e+03 6.075810623168945312e+01 2.239924073219299316e-01
6.084150390625000000e+03 6.209614562988281250e+01 2.146279662847518921e-01
6.085553710937500000e+03 6.385148239135742188e+01 2.041438519954681396e-01
6.086953613281250000e+03 6.440477752685546875e+01 1.953623294830322266e-01
6.088354003906250000e+03 6.400009918212890625e+01 1.927072703838348389e-01
6.089757812500000000e+03 6.017963790893554688e+01 1.900357753038406372e-01
6.091158691406250000e+03 5.825847625732421875e+01 1.933932155370712280e-01
6.092563476562500000e+03 5.934737777709960938e+01 1.830718219280242920e-01
6.093964843750000000e+03 5.958237075805664062e+01 1.755549758672714233e-01
6.095370117187500000e+03 6.804865264892578125e+01 1.607484668493270874e-01
6.096772460937500000e+03 6.350489044189453125e+01 1.518667042255401611e-01
6.098178222656250000e+03 6.137569046020507812e+01 1.457217335700988770e-01
6.099581054687500000e+03 5.491702270507812500e+01 1.418517976999282837e-01
6.100984375000000000e+03 7.056745910644531250e+01 1.292424649000167847e-01
6.102391113281250000e+03 6.279192352294921875e+01 1.338033080101013184e-01
6.103794921875000000e+03 5.950941085815429688e+01 1.266889423131942749e-01
6.105202636718750000e+03 6.191135025024414062e+01 1.305887699127197266e-01
6.106606933593750000e+03 6.284491729736328125e+01 1.205833256244659424e-01
6.108015136718750000e+03 5.883281707763671875e+01 1.223109662532806396e-01
6.109420410156250000e+03 5.333156204223632812e+01 1.205163225531578064e-01
6.110825683593750000e+03 5.637446594238281250e+01 1.171172857284545898e-01
6.112234863281250000e+03 6.351001739501953125e+01 1.109335720539093018e-01
6.113641113281250000e+03 5.863137817382812500e+01 1.102487668395042419e-01
6.115050781250000000e+03 5.567555999755859375e+01 1.094367578625679016e-01
6.116457519531250000e+03 6.054538726806640625e+01 1.061394810676574707e-01
6.117868164062500000e+03 6.176034545898437500e+01 1.010316684842109680e-01
6.119275390625000000e+03 6.406806182861328125e+01 9.955881536006927490e-02
6.120683105468750000e+03 5.983608245849609375e+01 9.835945814847946167e-02
6.122094726562500000e+03 5.421503829956054688e+01 1.005507111549377441e-01
6.123502929687500000e+03 5.485141372680664062e+01 9.960903227329254150e-02
6.124915039062500000e+03 5.699538421630859375e+01 9.750697761774063110e-02
6.126324218750000000e+03 6.114211273193359375e+01 9.667042642831802368e-02
6.127736816406250000e+03 6.097217178344726562e+01 9.285004436969757080e-02
6.129146484375000000e+03 5.111726760864257812e+01 9.731221944093704224e-02
6.130556640625000000e+03 5.458708953857421875e+01 9.423567354679107666e-02
6.131970214843750000e+03 6.070808410644531250e+01 8.933762460947036743e-02
6.133380859375000000e+03 5.837419891357421875e+01 8.740676194429397583e-02
6.134795410156250000e+03 5.948733520507812500e+01 8.437490463256835938e-02
