Wavelength_Angs Flux(erg/s/cm2/A)
5.718314008596510575e+03 1.737909950315952301e-02
5.719630850657059455e+03 1.753539964556694031e-02
5.720947995966615963e+03 1.766379922628402710e-02
5.722265444595001100e+03 1.777029968798160553e-02
5.723583196612077700e+03 1.783349923789501190e-02
5.724901252087704052e+03 1.783560030162334442e-02
5.726219611091757542e+03 1.779289916157722473e-02
5.727538273694147392e+03 1.771729998290538788e-02
5.728857239964777364e+03 1.764499954879283905e-02
5.730176509973586690e+03 1.760659925639629364e-02
5.731496083790512785e+03 1.760450005531311035e-02
5.732815961485528533e+03 1.759639941155910492e-02
5.734136143128600452e+03 1.762169972062110901e-02
5.735456628789735078e+03 1.766660064458847046e-02
5.736777418538932579e+03 1.768979988992214203e-02
5.738098512446230416e+03 1.770149916410446167e-02
5.739419910581660588e+03 1.769809983670711517e-02
5.740741613015294206e+03 1.768990047276020050e-02
5.742063619817193285e+03 1.768749952316284180e-02
5.743385931057462585e+03 1.768930070102214813e-02
5.744708546806197774e+03 1.768619939684867859e-02
5.746031467133534534e+03 1.768860034644603729e-02
5.747354692109599455e+03 1.766150072216987610e-02
5.748678221804561872e+03 1.762220077216625214e-02
5.750002056288588392e+03 1.754559949040412903e-02
5.751326195631860173e+03 1.749400049448013306e-02
5.752650639904593845e+03 1.742120087146759033e-02
5.753975389176998760e+03 1.735720038414001465e-02
5.755300443519323380e+03 1.735699921846389771e-02
5.756625803001807981e+03 1.741869933903217316e-02
5.757951467694735584e+03 1.750059984624385834e-02
5.759277437668378298e+03 1.751559972763061523e-02
5.760603712993050067e+03 1.746940053999423981e-02
5.761930293739057561e+03 1.738329976797103882e-02
5.763257179976744737e+03 1.733030006289482117e-02
5.764584371776451007e+03 1.739439927041530609e-02
5.765911869208553981e+03 1.752440072596073151e-02
5.767239672343425809e+03 1.768000051379203796e-02
5.768567781251475026e+03 1.777880080044269562e-02
5.769896196003106525e+03 1.781529933214187622e-02
5.771224916668762489e+03 1.779389940202236176e-02
5.772553943318878737e+03 1.772719994187355042e-02
5.773883276023931103e+03 1.765700057148933411e-02
5.775212914854386327e+03 1.759310066699981689e-02
5.776542859880753895e+03 1.752809993922710419e-02
5.777873111173533289e+03 1.744090020656585693e-02
5.779203668803265828e+03 1.727640070021152496e-02
5.780534532840489192e+03 1.705780066549777985e-02
5.781865703355760161e+03 1.679039932787418365e-02
5.783197180419665528e+03 1.660769991576671600e-02
5.784528964102789359e+03 1.653390005230903625e-02
5.785861054475752098e+03 1.655820012092590332e-02
5.787193451609167823e+03 1.667539961636066437e-02
5.788526155573691540e+03 1.685680076479911804e-02
5.789859166439969158e+03 1.704370044171810150e-02
5.791192484278688426e+03 1.719550043344497681e-02
5.792526109160527085e+03 1.733369939029216766e-02
5.793860041156205625e+03 1.745029911398887634e-02
5.795194280336436350e+03 1.755880005657672882e-02
5.796528826771969761e+03 1.764040067791938782e-02
5.797863680533550905e+03 1.768390089273452759e-02
5.799198841691964844e+03 1.775030046701431274e-02
5.800534310317987547e+03 1.783519983291625977e-02
5.801870086482436818e+03 1.789749972522258759e-02
5.803206170256121368e+03 1.792570017278194427e-02
5.804542561709891743e+03 1.788979955017566681e-02
5.805879260914596671e+03 1.782339997589588165e-02
5.807216267941099431e+03 1.777629926800727844e-02
5.808553582860298775e+03 1.774300076067447662e-02
5.809891205743086175e+03 1.774780079722404480e-02
5.811229136660393124e+03 1.777149923145771027e-02
5.812567375683142927e+03 1.776579953730106354e-02
5.813905922882300729e+03 1.774469949305057526e-02
5.815244778328821667e+03 1.770309917628765106e-02
5.816583942093702717e+03 1.767130009829998016e-02
5.817923414247933579e+03 1.769229955971240997e-02
5.819263194862543060e+03 1.777680031955242157e-02
5.820603284008553601e+03 1.785830035805702209e-02
5.821943681757027662e+03 1.794129982590675354e-02
5.823284388179017697e+03 1.797579973936080933e-02
5.824625403345620725e+03 1.799459941685199738e-02
5.825966727327923763e+03 1.800389960408210754e-02
5.827308360197053844e+03 1.801580004394054413e-02
5.828650302024130724e+03 1.801599934697151184e-02
5.829992552880315088e+03 1.801479980349540710e-02
5.831335112836766712e+03 1.799849979579448700e-02
5.832677981964659011e+03 1.797419972717761993e-02
5.834021160335202694e+03 1.792930066585540771e-02
5.835364648019599372e+03 1.789329946041107178e-02
5.836708445089091583e+03 1.786169968545436859e-02
5.838052551614913682e+03 1.786159910261631012e-02
5.839396967668340949e+03 1.787959970533847809e-02
5.840741693320641389e+03 1.792260073125362396e-02
5.842086728643123024e+03 1.796440035104751587e-02
5.843432073707084783e+03 1.798509992659091949e-02
5.844777728583870157e+03 1.795010082423686981e-02
5.846123693344809908e+03 1.787490025162696838e-02
5.847469968061278450e+03 1.775489933788776398e-02
5.848816552804642015e+03 1.764680072665214539e-02
5.850163447646307759e+03 1.753200031816959381e-02
5.851510652657674655e+03 1.741879992187023163e-02
5.852858167910180782e+03 1.728999987244606018e-02
5.854205993475258765e+03 1.715889945626258850e-02
5.855554129424382154e+03 1.703589968383312225e-02
5.856902575829019952e+03 1.691479980945587158e-02
5.858251332760659352e+03 1.683899946510791779e-02
5.859600400290817561e+03 1.682830043137073517e-02
5.860949778491026336e+03 1.688279956579208374e-02
5.862299467432821984e+03 1.696879975497722626e-02
5.863649467187757182e+03 1.704570092260837555e-02
5.864999777827420985e+03 1.711509935557842255e-02
5.866350399423391536e+03 1.716670021414756775e-02
5.867701332047291544e+03 1.720559969544410706e-02
5.869052575770731892e+03 1.727570034563541412e-02
5.870404130665368029e+03 1.735899969935417175e-02
5.871755996802844493e+03 1.742300018668174744e-02
5.873108174254849473e+03 1.745920069515705109e-02
5.874460663093060248e+03 1.744329929351806641e-02
5.875813463389197750e+03 1.731069944798946381e-02
5.877166575214973818e+03 1.717929914593696594e-02
5.878519998642140308e+03 1.713580079376697540e-02
5.879873733742442710e+03 1.707169972360134125e-02
5.881227780587667439e+03 1.693579927086830139e-02
5.882582139249592728e+03 1.676069945096969604e-02
5.883936809800035917e+03 1.652929931879043579e-02
5.885291792310808887e+03 1.623100042343139648e-02
5.886647086853763540e+03 1.576630026102066040e-02
5.888002693500750865e+03 1.511829998344182968e-02
5.889358612323636407e+03 1.433200016617774963e-02
5.890714843394322997e+03 1.362839993089437485e-02
5.892071386784703463e+03 1.330109965056180954e-02
5.893428242566712470e+03 1.333910040557384491e-02
5.894785410812278315e+03 1.347870007157325745e-02
5.896142891593367494e+03 1.358180027455091476e-02
5.897500684981941049e+03 1.380699966102838516e-02
5.898858791049998217e+03 1.432240009307861328e-02
5.900217209869534599e+03 1.499839965254068375e-02
5.901575941512583086e+03 1.563009992241859436e-02
5.902934986051170199e+03 1.611210033297538757e-02
5.904294343557362481e+03 1.643859967589378357e-02
5.905654014103221016e+03 1.665009930729866028e-02
5.907013997760845086e+03 1.678830012679100037e-02
5.908374294602328519e+03 1.690310053527355194e-02
5.909734904699804247e+03 1.697560027241706848e-02
5.911095828125398839e+03 1.701330021023750305e-02
5.912457064951278880e+03 1.699529960751533508e-02
5.913818615249609138e+03 1.694170013070106506e-02
5.915180479092572568e+03 1.687780022621154785e-02
5.916542656552385779e+03 1.684210076928138733e-02
5.917905147701257192e+03 1.687989942729473114e-02
5.919267952611437067e+03 1.695909909904003143e-02
5.920631071355168388e+03 1.704500056803226471e-02
5.921994504004734154e+03 1.711950078606605530e-02
5.923358250632410090e+03 1.715729944407939911e-02
5.924722311310511941e+03 1.717440038919448853e-02
5.926086686111349991e+03 1.719439961016178131e-02
5.927451375107273634e+03 1.717739924788475037e-02
5.928816378370624079e+03 1.713440008461475372e-02
5.930181695973786191e+03 1.710009947419166565e-02
5.931547327989134828e+03 1.708029955625534058e-02
5.932913274489086689e+03 1.708330027759075165e-02
5.934279535546051193e+03 1.710570044815540314e-02
5.935646111232476869e+03 1.713120006024837494e-02
5.937013001620807700e+03 1.715449988842010498e-02
5.938380206783524955e+03 1.720130071043968201e-02
5.939747726793112633e+03 1.723670028150081635e-02
5.941115561722067469e+03 1.724609918892383575e-02
5.942483711642924391e+03 1.724560000002384186e-02
5.943852176628207417e+03 1.725739985704421997e-02
5.945220956750484220e+03 1.727450080215930939e-02
5.946590052082314287e+03 1.727969944477081299e-02
5.947959462696297123e+03 1.727280020713806152e-02
5.949329188665025868e+03 1.719919964671134949e-02
5.950699230061133676e+03 1.713410019874572754e-02
5.952069586957247338e+03 1.707350090146064758e-02
5.953440259426032753e+03 1.703259907662868500e-02
5.954811247540150362e+03 1.702589914202690125e-02
5.956182551372300622e+03 1.702429912984371185e-02
5.957554170995175809e+03 1.704430021345615387e-02
5.958926106481510942e+03 1.709740050137042999e-02
5.960298357904031946e+03 1.717220060527324677e-02
5.961670925335506581e+03 1.725929975509643555e-02
5.963043808848694425e+03 1.732650026679039001e-02
5.964417008516396891e+03 1.737329922616481781e-02
5.965790524411408114e+03 1.740220002830028534e-02
5.967164356606561341e+03 1.743360050022602081e-02
5.968538505174683451e+03 1.745980046689510345e-02
5.969912970188644067e+03 1.751860044896602631e-02
5.971287751721308268e+03 1.753740012645721436e-02
5.972662849845561141e+03 1.753710024058818817e-02
5.974038264634319603e+03 1.747610047459602356e-02
5.975413996160496026e+03 1.737789995968341827e-02
5.976790044497040981e+03 1.726100035011768341e-02
5.978166409716900489e+03 1.716529950499534607e-02
5.979543091893058772e+03 1.711409911513328552e-02
5.980920091098494595e+03 1.709279976785182953e-02
5.982297407406227649e+03 1.706139929592609406e-02
5.983675040889268530e+03 1.701159961521625519e-02
5.985052991620671492e+03 1.696190051734447479e-02
5.986431259673480781e+03 1.696339994668960571e-02
5.987809845120783393e+03 1.701949909329414368e-02
5.989188748035658136e+03 1.710630021989345551e-02
5.990567968491225656e+03 1.720100082457065582e-02
5.991947506560599322e+03 1.728150062263011932e-02
5.993327362316930703e+03 1.733279973268508911e-02
5.994707535833368638e+03 1.735129952430725098e-02
5.996088027183099257e+03 1.733689941465854645e-02
5.997468836439308689e+03 1.727980002760887146e-02
5.998849963675201252e+03 1.720410026609897614e-02
6.000231408964013099e+03 1.715829968452453613e-02
6.001613172378976742e+03 1.712110079824924469e-02
6.002995253993362894e+03 1.709360070526599884e-02
6.004377653880436810e+03 1.705699972808361053e-02
6.005760372113502854e+03 1.701720058917999268e-02
6.007143408765860841e+03 1.696610078215599060e-02
6.008526763910847876e+03 1.691550016403198242e-02
6.009910437621798337e+03 1.689670048654079437e-02
6.011294429972083890e+03 1.692640036344528198e-02
6.012678741035070743e+03 1.695379987359046936e-02
6.014063370884165124e+03 1.693809963762760162e-02
6.015448319592767803e+03 1.691469922661781311e-02
6.016833587234317747e+03 1.689100079238414764e-02
6.018219173882250288e+03 1.687679998576641083e-02
6.019605079610038047e+03 1.684620045125484467e-02
6.020991304491150004e+03 1.685350015759468079e-02
6.022377848599093340e+03 1.688040047883987427e-02
6.023764712007375238e+03 1.694449968636035919e-02
6.025151894789520156e+03 1.703259907662868500e-02
6.026539397019087119e+03 1.715829968452453613e-02
6.027927218769627871e+03 1.726919971406459808e-02
6.029315360114735086e+03 1.739070005714893341e-02
6.030703821127995070e+03 1.748899929225444794e-02
6.032092601883034149e+03 1.758630014955997467e-02
6.033481702453472280e+03 1.764640025794506073e-02
6.034871122912970350e+03 1.769570074975490570e-02
6.036260863335181966e+03 1.772449910640716553e-02
6.037650923793801667e+03 1.771889999508857727e-02
6.039041304362516712e+03 1.770349964499473572e-02
6.040432005115056199e+03 1.768640056252479553e-02
6.041823026125141951e+03 1.767539978027343750e-02
6.043214367466534895e+03 1.770210079848766327e-02
6.044606029212992325e+03 1.774390041828155518e-02
6.045998011438309732e+03 1.779229938983917236e-02
6.047390314216277147e+03 1.784119941294193268e-02
6.048782937620724624e+03 1.786190085113048553e-02
6.050175881725482213e+03 1.785839907824993134e-02
6.051569146604395428e+03 1.783600077033042908e-02
6.052962732331340703e+03 1.777750067412853241e-02
6.054356638980209937e+03 1.769410073757171631e-02
6.055750866624901391e+03 1.760989986360073090e-02
6.057145415339327883e+03 1.754870079457759857e-02
6.058540285197440426e+03 1.753019914031028748e-02
6.059935476273181848e+03 1.753659918904304504e-02
6.061330988640534997e+03 1.753100007772445679e-02
6.062726822373476352e+03 1.750509999692440033e-02
6.064122977546024231e+03 1.745739951729774475e-02
6.065519454232189673e+03 1.743439957499504089e-02
6.066916252506022829e+03 1.747700013220310211e-02
6.068313372441570209e+03 1.759739965200424194e-02
6.069710814112917433e+03 1.773509941995143890e-02
6.071108577594141934e+03 1.787620037794113159e-02
6.072506662959365713e+03 1.795030012726783752e-02
6.073905070282700763e+03 1.797980070114135742e-02
6.075303799638300916e+03 1.793080009520053864e-02
6.076702851100313637e+03 1.783999986946582794e-02
6.078102224742928229e+03 1.771139912307262421e-02
6.079501920640324897e+03 1.756959967315196991e-02
6.080901938866726596e+03 1.744849979877471924e-02
6.082302279496355368e+03 1.736900024116039276e-02
6.083702942603447809e+03 1.730670034885406494e-02
6.085103928262279624e+03 1.728189922869205475e-02
6.086505236547117420e+03 1.728750020265579224e-02
6.087906867532268734e+03 1.727660000324249268e-02
6.089308821292033826e+03 1.726200059056282043e-02
6.090711097900756613e+03 1.724899932742118835e-02
6.092113697432771005e+03 1.724380068480968475e-02
6.093516619962453660e+03 1.725940033793449402e-02
6.094919865564174870e+03 1.731289923191070557e-02
6.096323434312344034e+03 1.738129928708076477e-02
6.097727326281366004e+03 1.742210052907466888e-02
6.099131541545685650e+03 1.740089990198612213e-02
6.100536080179739656e+03 1.732249930500984192e-02
6.101940942258009272e+03 1.719759963452816010e-02
6.103346127854965744e+03 1.706450060009956360e-02
6.104751637045122152e+03 1.701970025897026062e-02
6.106157469902986122e+03 1.709239929914474487e-02
6.107563626503104388e+03 1.721389964222908020e-02
6.108970106920025501e+03 1.731909997761249542e-02
6.110376911228311656e+03 1.740209944546222687e-02
6.111784039502564156e+03 1.747290045022964478e-02
6.113191491817374299e+03 1.752270013093948364e-02
6.114599268247376131e+03 1.754030026495456696e-02
6.116007368867196419e+03 1.752609945833683014e-02
6.117415793751502861e+03 1.744649931788444519e-02
6.118824542974957694e+03 1.731370016932487488e-02
6.120233616612262267e+03 1.716619916260242462e-02
6.121643014738113379e+03 1.700289919972419739e-02
6.123052737427246939e+03 1.690050028264522552e-02
6.124462784754392487e+03 1.691710017621517181e-02
6.125873156794323222e+03 1.699450053274631500e-02
6.127283853621802336e+03 1.709320023655891418e-02
6.128694875311635769e+03 1.719049923121929169e-02
6.130106221938622184e+03 1.724399998784065247e-02
6.131517893577602081e+03 1.728080026805400848e-02
6.132929890303408683e+03 1.724530011415481567e-02
6.134342212190917053e+03 1.712759956717491150e-02
6.135754859315000431e+03 1.691499911248683929e-02
6.137167831750550249e+03 1.669860072433948517e-02
6.138581129572492500e+03 1.661380007863044739e-02
6.139994752855747720e+03 1.668550074100494385e-02
6.141408701675275552e+03 1.686359941959381104e-02
6.142822976106031092e+03 1.706749945878982544e-02
6.144237576223009455e+03 1.722900010645389557e-02
6.145652502101198479e+03 1.733350008726119995e-02
6.147067753815629658e+03 1.736879907548427582e-02
6.148483331441325390e+03 1.732910051941871643e-02
6.149899235053349912e+03 1.724779978394508362e-02
6.151315464726761093e+03 1.716269925236701965e-02
6.152732020536657728e+03 1.709420047700405121e-02
6.154148902558133159e+03 1.701729930937290192e-02
6.155566110866320741e+03 1.690210029482841492e-02
6.156983645536346557e+03 1.674339920282363892e-02
6.158401506643379435e+03 1.653149910271167755e-02
6.159819694262580015e+03 1.626400090754032135e-02
6.161238208469153506e+03 1.595729961991310120e-02
6.162657049338293291e+03 1.569009944796562195e-02
6.164076216945239139e+03 1.556759979575872421e-02
6.165495711365220814e+03 1.559740025550127029e-02
6.166915532673509915e+03 1.572290062904357910e-02
6.168335680945379863e+03 1.584470085799694061e-02
6.169756156256116810e+03 1.592680066823959351e-02
6.171176958681046926e+03 1.600399985909461975e-02
6.172598088295486377e+03 1.612560078501701355e-02
6.174019545174795894e+03 1.628299988806247711e-02
6.175441329394325294e+03 1.641570031642913818e-02
6.176863441029469868e+03 1.652750000357627869e-02
6.178285880155615814e+03 1.662609912455081940e-02
6.179708646848191165e+03 1.671100035309791565e-02
6.181131741182618498e+03 1.678710058331489563e-02
6.182555163234360407e+03 1.682689972221851349e-02
6.183978913078872210e+03 1.682990044355392456e-02
6.185402990791653792e+03 1.675550080835819244e-02
6.186827396448194122e+03 1.662009954452514648e-02
6.188252130124027644e+03 1.646629907190799713e-02
6.189677191894678799e+03 1.630339957773685455e-02
6.191102581835715682e+03 1.618009991943836212e-02
6.192528300022699113e+03 1.613380014896392822e-02
6.193954346531229930e+03 1.619080081582069397e-02
6.195380721436911699e+03 1.632280088961124420e-02
6.196807424815361628e+03 1.646159961819648743e-02
6.198234456742235125e+03 1.656899973750114441e-02
6.199661817293179411e+03 1.661520078778266907e-02
6.201089506543884454e+03 1.664209924638271332e-02
6.202517524570032037e+03 1.669129915535449982e-02
6.203945871447346690e+03 1.675760000944137573e-02
6.205374547251544755e+03 1.682149991393089294e-02
6.206803552058387140e+03 1.686779968440532684e-02
6.208232885943624751e+03 1.686419919133186340e-02
6.209662548983052147e+03 1.679709926247596741e-02
6.211092541252455703e+03 1.665399968624114990e-02
6.212522862827665449e+03 1.647300086915493011e-02
6.213953513784503230e+03 1.624770089983940125e-02
6.215384494198831817e+03 1.605149917304515839e-02
6.216815804146509436e+03 1.593180000782012939e-02
6.218247443703433419e+03 1.589749939739704132e-02
6.219679412945497461e+03 1.590549945831298828e-02
6.221111711948633456e+03 1.593920029699802399e-02
6.222544340788776026e+03 1.598349958658218384e-02
6.223977299541873435e+03 1.604169979691505432e-02
6.225410588283908510e+03 1.607719995081424713e-02
6.226844207090876807e+03 1.607480086386203766e-02
6.228278156038782072e+03 1.602780073881149292e-02
6.229712435203644418e+03 1.592580042779445648e-02
6.231147044661521250e+03 1.583670079708099365e-02
6.232581984488459057e+03 1.579890027642250061e-02
6.234017254760552532e+03 1.587319932878017426e-02
6.235452855553883637e+03 1.599619910120964050e-02
6.236888786944579806e+03 1.607839949429035187e-02
6.238325049008759379e+03 1.607660017907619476e-02
6.239761641822585261e+03 1.599190011620521545e-02
6.241198565462210354e+03 1.587020047008991241e-02
6.242635820003832123e+03 1.576549932360649109e-02
6.244073405523639849e+03 1.569739915430545807e-02
6.245511322097864650e+03 1.569510065019130707e-02
6.246949569802732185e+03 1.574650034308433533e-02
6.248388148714508134e+03 1.583199948072433472e-02
6.249827058909459083e+03 1.590030081570148468e-02
6.251266300463867992e+03 1.590129919350147247e-02
6.252705873454047833e+03 1.581449992954730988e-02
6.254145777956330676e+03 1.567739993333816528e-02
6.255586014047051322e+03 1.555860042572021484e-02
6.257026581802563669e+03 1.546659972518682480e-02
6.258467481299257997e+03 1.545559987425804138e-02
6.259908712613517309e+03 1.552610006183385849e-02
6.261350275821765536e+03 1.570319943130016327e-02
6.262792171000420240e+03 1.591739989817142487e-02
6.264234398225943551e+03 1.610079966485500336e-02
6.265676957574786684e+03 1.622230000793933868e-02
6.267119849123446329e+03 1.628099940717220306e-02
6.268563072948409172e+03 1.633100025355815887e-02
6.270006629126207372e+03 1.636439934372901917e-02
6.271450517733363995e+03 1.638909988105297089e-02
6.272894738846444852e+03 1.644439995288848877e-02
6.274339292542007570e+03 1.649750024080276489e-02
6.275784178896655249e+03 1.652910001575946808e-02
6.277229397986987351e+03 1.653799973428249359e-02
6.278674949889621530e+03 1.651390083134174347e-02
6.280120834681205451e+03 1.645969972014427185e-02
6.281567052438404971e+03 1.642660051584243774e-02
6.283013603237890493e+03 1.642159931361675262e-02
6.284460487156351519e+03 1.646639965474605560e-02
6.285907704270511204e+03 1.654879935085773468e-02
6.287355254657088153e+03 1.666250079870223999e-02
6.288803138392842811e+03 1.676700077950954437e-02
6.290251355554526526e+03 1.681689918041229248e-02
6.291699906218937031e+03 1.679719984531402588e-02
6.293148790462860234e+03 1.674789935350418091e-02
6.294598008363128429e+03 1.668139919638633728e-02
6.296047559996563905e+03 1.662630029022693634e-02
6.297497445440034426e+03 1.658700034022331238e-02
6.298947664770398660e+03 1.656569913029670715e-02
6.300398218064557113e+03 1.652820035815238953e-02
6.301849105399404834e+03 1.649660058319568634e-02
6.303300326851879618e+03 1.651960052549839020e-02
6.304751882498909254e+03 1.657390035688877106e-02
6.306203772417468826e+03 1.662320084869861603e-02
6.307655996684521597e+03 1.667919941246509552e-02
6.309108555377076300e+03 1.672280021011829376e-02
6.310561448572140762e+03 1.671680063009262085e-02
6.312014676346737360e+03 1.663069985806941986e-02
6.313468238777929400e+03 1.653560064733028412e-02
6.314922135942769273e+03 1.642270013689994812e-02
6.316376367918354845e+03 1.630650088191032410e-02
6.317830934781773976e+03 1.621790044009685516e-02
6.319285836610160914e+03 1.619720086455345154e-02
6.320741073480638988e+03 1.625509932637214661e-02
6.322196645470376097e+03 1.638229936361312866e-02
6.323652552656532862e+03 1.653820089995861053e-02
6.325108795116312649e+03 1.668809913098812103e-02
6.326565372926911550e+03 1.681509986519813538e-02
6.328022286165568403e+03 1.690229959785938263e-02
6.329479534909513859e+03 1.694790087640285492e-02
6.330937119236024046e+03 1.695420034229755402e-02
6.332395039222364176e+03 1.691780053079128265e-02
6.333853294945844937e+03 1.686929911375045776e-02
6.335311886483768831e+03 1.677940040826797485e-02
6.336770813913482016e+03 1.667119935154914856e-02
6.338230077312328831e+03 1.662310026586055756e-02
6.339689676757671805e+03 1.661190018057823181e-02
6.341149612326902570e+03 1.664300076663494110e-02
6.342609884097433678e+03 1.665860041975975037e-02
6.344070492146679499e+03 1.665670052170753479e-02
6.345531436552073501e+03 1.666649989783763885e-02
6.346992717391087353e+03 1.670989952981472015e-02
6.348454334741182720e+03 1.679310016334056854e-02
6.349916288679866739e+03 1.687630079686641693e-02
6.351378579284637453e+03 1.693259924650192261e-02
6.352841206633036563e+03 1.691179908812046051e-02
6.354304170802599401e+03 1.682459935545921326e-02
6.355767471870902227e+03 1.668149977922439575e-02
6.357231109915515844e+03 1.652470044791698456e-02
6.358695085014053802e+03 1.636810041964054108e-02
6.360159397244121465e+03 1.621999964118003845e-02
6.361624046683366942e+03 1.613450050354003906e-02
6.363089033409433796e+03 1.610999926924705505e-02
6.364554357500005608e+03 1.618210040032863617e-02
6.366020019032765049e+03 1.635389961302280426e-02
6.367486018085415708e+03 1.657170057296752930e-02
6.368952354735688459e+03 1.676769927144050598e-02
6.370419029061334186e+03 1.692089997231960297e-02
6.371886041140106499e+03 1.704530045390129089e-02
6.373353391049779930e+03 1.714600063860416412e-02
6.374821078868164477e+03 1.720790006220340729e-02
6.376289104673062866e+03 1.722140051424503326e-02
6.377757468542319657e+03 1.719859987497329712e-02
6.379226170553774864e+03 1.714690029621124268e-02
6.380695210785309428e+03 1.710630021989345551e-02
6.382164589314798832e+03 1.706719957292079926e-02
6.383634306220158578e+03 1.708720065653324127e-02
6.385104361579301440e+03 1.710860058665275574e-02
6.386574755470178388e+03 1.713849976658821106e-02
6.388045487970737668e+03 1.716019958257675171e-02
6.389516559158967539e+03 1.715099997818470001e-02
6.390987969112849896e+03 1.710120029747486115e-02
6.392459717910411200e+03 1.700999960303306580e-02
6.393931805629667906e+03 1.691420003771781921e-02
6.395404232348682854e+03 1.685610041022300720e-02
6.396876998145507969e+03 1.684279926121234894e-02
6.398350103098242471e+03 1.684750057756900787e-02
6.399823547284981942e+03 1.683999970555305481e-02
6.401297330783839243e+03 1.684609986841678619e-02
6.402771453672968164e+03 1.689399965107440948e-02
6.404245916030509761e+03 1.698089949786663055e-02
6.405720717934652384e+03 1.703150011599063873e-02
6.407195859463576198e+03 1.702550053596496582e-02
6.408671340695504114e+03 1.697470061480998993e-02
6.410147161708651765e+03 1.692640036344528198e-02
6.411623322581278444e+03 1.687899976968765259e-02
6.413099823391636164e+03 1.685540005564689636e-02
6.414576664218020596e+03 1.684390008449554443e-02
6.416053845138718316e+03 1.686220057308673859e-02
6.417531366232062283e+03 1.685550063848495483e-02
6.419009227576374542e+03 1.683159917593002319e-02
6.420487429250024434e+03 1.681450009346008301e-02
6.421965971331371293e+03 1.682250015437602997e-02
6.423444853898818110e+03 1.688940078020095825e-02
6.424924077030761509e+03 1.700489968061447144e-02
6.426403640805640862e+03 1.709130033850669861e-02
6.427883545301895538e+03 1.713079959154129028e-02
6.429363790597981279e+03 1.710929907858371735e-02
6.430844376772385658e+03 1.702260039746761322e-02
6.432325303903614440e+03 1.697090081870555878e-02
6.433806572070177936e+03 1.694899983704090118e-02
6.435288181350606465e+03 1.698550023138523102e-02
6.436770131823464908e+03 1.702650077641010284e-02
6.438252423567312690e+03 1.702710054814815521e-02
6.439735056660751980e+03 1.702439971268177032e-02
6.441218031182377672e+03 1.709190011024475098e-02
6.442701347210828317e+03 1.719179935753345490e-02
6.444185004824735188e+03 1.727589964866638184e-02
6.445669004102773215e+03 1.730510033667087555e-02
6.447153345123608233e+03 1.722179912030696869e-02
6.448638027965954279e+03 1.704679988324642181e-02
6.450123052708511750e+03 1.683760061860084534e-02
6.451608419430030153e+03 1.670349948108196259e-02
6.453094128209248083e+03 1.670769974589347839e-02
6.454580179124950519e+03 1.679280027747154236e-02
6.456066572255917890e+03 1.691040024161338806e-02
6.457553307680952457e+03 1.702889986336231232e-02
6.459040385478885582e+03 1.710969954729080200e-02
6.460527805728566818e+03 1.714700087904930115e-02
6.462015568508851175e+03 1.711449958384037018e-02
6.463503673898610941e+03 1.706209965050220490e-02
6.464992121976759336e+03 1.706060022115707397e-02
6.466480912822196842e+03 1.713130064308643341e-02
6.467970046513872148e+03 1.721950061619281769e-02
6.469459523130723937e+03 1.729019917547702789e-02
6.470949342751736367e+03 1.731779985129833221e-02
6.472439505455884500e+03 1.731690019369125366e-02
6.473930011322187966e+03 1.733030006289482117e-02
6.475420860429660024e+03 1.735389977693557739e-02
6.476912052857356684e+03 1.736390031874179840e-02
6.478403588684324859e+03 1.734459958970546722e-02
6.479895467989659664e+03 1.729639992117881775e-02
6.481387690852444393e+03 1.721210032701492310e-02
6.482880257351808723e+03 1.712219975888729095e-02
6.484373167566880511e+03 1.706939935684204102e-02
6.485866421576805806e+03 1.706480048596858978e-02
6.487360019460761578e+03 1.706160046160221100e-02
6.488853961297943897e+03 1.701599918305873871e-02
6.490348247167553382e+03 1.689589954912662506e-02
6.491842877148808839e+03 1.667439937591552734e-02
6.493337851320967275e+03 1.637870073318481445e-02
6.494833169763277510e+03 1.608210057020187378e-02
6.496328832555032932e+03 1.586790010333061218e-02
6.497824839775518740e+03 1.582040078938007355e-02
6.499321191504064700e+03 1.594150066375732422e-02
6.500817887819994212e+03 1.616469956934452057e-02
6.502314928802671602e+03 1.643919944763183594e-02
6.503812314531456650e+03 1.668930053710937500e-02
6.505310045085751881e+03 1.688960008323192596e-02
6.506808120544952544e+03 1.704050041735172272e-02
6.508306540988497545e+03 1.712399907410144806e-02
6.509805306495819423e+03 1.717229932546615601e-02
6.511304417146394371e+03 1.720960065722465515e-02
6.512803873019689490e+03 1.722279936075210571e-02
6.514303674195219173e+03 1.722780056297779083e-02
6.515803820752485990e+03 1.721519976854324341e-02
6.517304312771041623e+03 1.718210056424140930e-02
6.518805150330432298e+03 1.716469973325729370e-02
6.520306333510225159e+03 1.717180013656616211e-02
6.521807862390024638e+03 1.721739955246448517e-02
6.523309737049426076e+03 1.727410033345222473e-02
6.524811957568072103e+03 1.730710081756114960e-02
6.526314524025595347e+03 1.731250062584877014e-02
6.527817436501672091e+03 1.730649918317794800e-02
6.529320695075974072e+03 1.727990061044692993e-02
6.530824299828213952e+03 1.728210039436817169e-02
6.532328250838098938e+03 1.728809997439384460e-02
6.533832548185380801e+03 1.729959994554519653e-02
6.535337191949801309e+03 1.734359934926033020e-02
6.536842182211149520e+03 1.741060055792331696e-02
